time,strain,temperature,stress,type,title,youngs,poissons
11052432.0,0.084063,,,,,,
11055132.0,0.084069,,,,,,
11057292.0,0.084086,,,,,,
11060028.0,0.084092,,,,,,
11064348.0,0.084129,,,,,,
11067264.0,0.084147,,,,,,
11070324.0,0.084172,,,,,,
11073348.0,0.084196,,,,,,
11075436.0,0.084209,,,,,,
11078640.0,0.084226,,,,,,
11081088.0,0.084238,,,,,,
11083572.0,0.08426,,,,,,
11085408.0,0.08427,,,,,,
11087280.0,0.084279,,,,,,
11089692.0,0.084295,,,,,,
11093472.0,0.084321,,,,,,
11096604.0,0.084349,,,,,,
11098620.0,0.084367,,,,,,
11102904.0,0.084396,,,,,,
11104812.0,0.084405,,,,,,
11108844.0,0.084436,,,,,,
11112732.0,0.084471,,,,,,
11117052.0,0.084484,,,,,,
11120868.0,0.084525,,,,,,
11123136.0,0.084533,,,,,,
11125368.0,0.084546,,,,,,
11128464.0,0.084571,,,,,,
11131308.0,0.084572,,,,,,
11133576.0,0.0846,,,,,,
11135880.0,0.084611,,,,,,
11139516.0,0.084633,,,,,,
11142360.0,0.084658,,,,,,
11145492.0,0.084684,,,,,,
11148192.0,0.084698,,,,,,
11150712.0,0.084715,,,,,,
11155212.0,0.084739,,,,,,
11158164.0,0.084758,,,,,,
11163924.0,0.084812,,,,,,
11167092.0,0.084825,,,,,,
11169144.0,0.084834,,,,,,
11173392.0,0.084868,,,,,,
11176164.0,0.084883,,,,,,
11179368.0,0.084912,,,,,,
11182824.0,0.084925,,,,,,
11184804.0,0.084943,,,,,,
11189520.0,0.084958,,,,,,
11193120.0,0.084992,,,,,,
11195460.0,0.085007,,,,,,
11200032.0,0.085037,,,,,,
11202732.0,0.085058,,,,,,
11207268.0,0.085098,,,,,,
11210472.0,0.085107,,,,,,
11212740.0,0.085135,,,,,,
11214792.0,0.08515,,,,,,
11218752.0,0.085167,,,,,,
11220912.0,0.085186,,,,,,
11224476.0,0.085213,,,,,,
11228112.0,0.085224,,,,,,
11230416.0,0.08524,,,,,,
11235096.0,0.08528,,,,,,
11238408.0,0.085307,,,,,,
11241216.0,0.085322,,,,,,
11243196.0,0.085331,,,,,,
11245428.0,0.085344,,,,,,
11247228.0,0.085357,,,,,,
11251476.0,0.085383,,,,,,
11253960.0,0.085405,,,,,,
11256588.0,0.085421,,,,,,
11259540.0,0.085442,,,,,,
11261700.0,0.085452,,,,,,
11265480.0,0.085473,,,,,,
11269080.0,0.085507,,,,,,
11275200.0,0.085553,,,,,,
11279304.0,0.085569,,,,,,
11282292.0,0.085595,,,,,,
11284704.0,0.085608,,,,,,
11288484.0,0.085632,,,,,,
11291724.0,0.085656,,,,,,
11293668.0,0.085662,,,,,,
11295756.0,0.085693,,,,,,
11298024.0,0.085698,,,,,,
11302308.0,0.085717,,,,,,
11307600.0,0.085768,,,,,,
11312928.0,0.085799,,,,,,
11317248.0,0.085828,,,,,,
11320488.0,0.085845,,,,,,
11324772.0,0.085868,,,,,,
11327112.0,0.085889,,,,,,
11331180.0,0.085917,,,,,,
11334492.0,0.085946,,,,,,
11339496.0,0.085969,,,,,,
11341692.0,0.085988,,,,,,
11346948.0,0.08603,,,,,,
11351808.0,0.086041,,,,,,
11356848.0,0.086071,,,,,,
11359188.0,0.086092,,,,,,
11361060.0,0.086116,,,,,,
11363616.0,0.086136,,,,,,
11366856.0,0.086153,,,,,,
11370492.0,0.086182,,,,,,
11373300.0,0.086199,,,,,,
11376720.0,0.086218,,,,,,
11378808.0,0.086233,,,,,,
11380680.0,0.086236,,,,,,
11383524.0,0.086274,,,,,,
11386080.0,0.086279,,,,,,
11387880.0,0.086295,,,,,,
11389824.0,0.08631,,,,,,
11393352.0,0.086331,,,,,,
11396844.0,0.086348,,,,,,
11399652.0,0.086375,,,,,,
11402244.0,0.086378,,,,,,
11407644.0,0.086419,,,,,,
11411568.0,0.086437,,,,,,
11414376.0,0.086497,,,,,,
11416356.0,0.086508,,,,,,
11420676.0,0.086523,,,,,,
11424816.0,0.086539,,,,,,
11427732.0,0.086548,,,,,,
11431512.0,0.086581,,,,,,
11433708.0,0.086599,,,,,,
11435832.0,0.086601,,,,,,
11437632.0,0.086616,,,,,,
11444220.0,0.086671,,,,,,
11446812.0,0.086669,,,,,,
11451384.0,0.086714,,,,,,
11453292.0,0.086721,,,,,,
11455704.0,0.086752,,,,,,
11459016.0,0.086768,,,,,,
11462256.0,0.086789,,,,,,
11465064.0,0.086814,,,,,,
11467368.0,0.086827,,,,,,
11469528.0,0.08684,,,,,,
11471616.0,0.086828,,,,,,
11475720.0,0.086856,,,,,,
11477880.0,0.0869,,,,,,
11483496.0,0.086924,,,,,,
11490048.0,0.086973,,,,,,
11494512.0,0.086998,,,,,,
11497680.0,0.087033,,,,,,
11499624.0,0.087034,,,,,,
11502864.0,0.087046,,,,,,
11506212.0,0.087082,,,,,,
11510784.0,0.087119,,,,,,
11513124.0,0.087131,,,,,,
11517336.0,0.087149,,,,,,
11519604.0,0.087174,,,,,,
11522988.0,0.087196,,,,,,
11528496.0,0.087232,,,,,,
11530980.0,0.087251,,,,,,
11534148.0,0.087264,,,,,,
11536020.0,0.087286,,,,,,
11538036.0,0.087296,,,,,,
11542392.0,0.087335,,,,,,
11544300.0,0.087355,,,,,,
11548080.0,0.087376,,,,,,
11551572.0,0.087403,,,,,,
11555712.0,0.087423,,,,,,
11557620.0,0.087462,,,,,,
11560284.0,0.087512,,,,,,
11562120.0,0.087531,,,,,,
11566152.0,0.087539,,,,,,
11568312.0,0.087547,,,,,,
11571516.0,0.087573,,,,,,
11574072.0,0.08757,,,,,,
11579184.0,0.087615,,,,,,
11585376.0,0.087656,,,,,,
11587500.0,0.087662,,,,,,
11589588.0,0.087694,,,,,,
11591388.0,0.087701,,,,,,
11596140.0,0.087726,,,,,,
11599668.0,0.087753,,,,,,
11602152.0,0.087771,,,,,,
11603952.0,0.087791,,,,,,
11606508.0,0.087791,,,,,,
11609208.0,0.087811,,,,,,
11612304.0,0.087833,,,,,,
11616804.0,0.08786,,,,,,
11619720.0,0.087888,,,,,,
11622132.0,0.087916,,,,,,
11624652.0,0.08792,,,,,,
11627136.0,0.087941,,,,,,
11630916.0,0.087953,,,,,,
11634948.0,0.087991,,,,,,
11637108.0,0.087998,,,,,,
11641284.0,0.088019,,,,,,
11645676.0,0.088075,,,,,,
11649708.0,0.088089,,,,,,
11651868.0,0.088104,,,,,,
11654460.0,0.088135,,,,,,
11656692.0,0.088144,,,,,,
11658888.0,0.088167,,,,,,
11661552.0,0.088168,,,,,,
11665872.0,0.088184,,,,,,
11668284.0,0.088225,,,,,,
11671452.0,0.088233,,,,,,
11674512.0,0.088227,,,,,,
11676744.0,0.088249,,,,,,
11680344.0,0.088286,,,,,,
11684016.0,0.088306,,,,,,
11686212.0,0.088325,,,,,,
11688444.0,0.088352,,,,,,
11692008.0,0.088368,,,,,,
11695428.0,0.088398,,,,,,
11697264.0,0.088381,,,,,,
11699964.0,0.088425,,,,,,
11704356.0,0.088477,,,,,,
11706480.0,0.088481,,,,,,
11708388.0,0.088506,,,,,,
11716020.0,0.088566,,,,,,
11720520.0,0.088594,,,,,,
11722968.0,0.088607,,,,,,
11726424.0,0.088644,,,,,,
11730132.0,0.088666,,,,,,
11734344.0,0.088682,,,,,,
11736792.0,0.088707,,,,,,
11741472.0,0.088743,,,,,,
11746116.0,0.088766,,,,,,
11749716.0,0.088804,,,,,,
11753604.0,0.088828,,,,,,
11756016.0,0.088845,,,,,,
11758896.0,0.088868,,,,,,
11762820.0,0.088891,,,,,,
11766780.0,0.088922,,,,,,
11769660.0,0.088942,,,,,,
11771532.0,0.088953,,,,,,
11777292.0,0.088995,,,,,,
11780748.0,0.089015,,,,,,
11782872.0,0.089035,,,,,,
11788164.0,0.089066,,,,,,
11791044.0,0.089078,,,,,,
11795724.0,0.089119,,,,,,
11797956.0,0.089132,,,,,,
11800764.0,0.089156,,,,,,
11803644.0,0.089176,,,,,,
11809368.0,0.08921,,,,,,
11812068.0,0.08923,,,,,,
11818476.0,0.089263,,,,,,
11820888.0,0.089294,,,,,,
11826900.0,0.089326,,,,,,
11829492.0,0.089349,,,,,,
11831652.0,0.089367,,,,,,
11834460.0,0.089382,,,,,,
11836872.0,0.089407,,,,,,
11839464.0,0.089425,,,,,,
11844072.0,0.089454,,,,,,
11846952.0,0.089461,,,,,,
11849472.0,0.08947,,,,,,
11853936.0,0.089491,,,,,,
11856384.0,0.089502,,,,,,
11859192.0,0.089509,,,,,,
11861604.0,0.089537,,,,,,
11863836.0,0.089561,,,,,,
11866536.0,0.089588,,,,,,
11869344.0,0.089605,,,,,,
11873268.0,0.089645,,,,,,
11877048.0,0.089674,,,,,,
11880540.0,0.089709,,,,,,
11882988.0,0.089723,,,,,,
11885508.0,0.08974,,,,,,
11888640.0,0.089766,,,,,,
11891772.0,0.089785,,,,,,
11894472.0,0.089793,,,,,,
11899872.0,0.089836,,,,,,
11902212.0,0.089858,,,,,,
11906604.0,0.089882,,,,,,
11910672.0,0.089911,,,,,,
11914632.0,0.089937,,,,,,
11916972.0,0.089952,,,,,,
11919024.0,0.089972,,,,,,
11921616.0,0.089987,,,,,,
11925396.0,0.090017,,,,,,
11929176.0,0.090054,,,,,,
11932956.0,0.090074,,,,,,
11934936.0,0.090095,,,,,,
11938716.0,0.090118,,,,,,
11940660.0,0.090133,,,,,,
11945520.0,0.090164,,,,,,
11947428.0,0.090172,,,,,,
11949840.0,0.090186,,,,,,
11952612.0,0.090211,,,,,,
11956860.0,0.090239,,,,,,
11959020.0,0.090249,,,,,,
11962152.0,0.090281,,,,,,
11965284.0,0.090302,,,,,,
11967192.0,0.090308,,,,,,
11972124.0,0.090347,,,,,,
11973996.0,0.090364,,,,,,
11977596.0,0.090381,,,,,,
11981556.0,0.090415,,,,,,
11984436.0,0.090429,,,,,,
11986524.0,0.09044,,,,,,
11990016.0,0.090468,,,,,,
11993076.0,0.090494,,,,,,
11995776.0,0.090506,,,,,,
12000528.0,0.090539,,,,,,
12003372.0,0.090559,,,,,,
12006000.0,0.090573,,,,,,
12009420.0,0.090604,,,,,,
12014172.0,0.090632,,,,,,
12019104.0,0.090666,,,,,,
12024144.0,0.090706,,,,,,
12026736.0,0.090725,,,,,,
12029724.0,0.09075,,,,,,
12033684.0,0.090777,,,,,,
12038184.0,0.090808,,,,,,
12040488.0,0.090819,,,,,,
12042828.0,0.090838,,,,,,
12047256.0,0.09086,,,,,,
12051900.0,0.0909,,,,,,
12056616.0,0.090933,,,,,,
12061152.0,0.090961,,,,,,
12063312.0,0.090971,,,,,,
12068460.0,0.091005,,,,,,
12070620.0,0.091015,,,,,,
12073212.0,0.091033,,,,,,
12076524.0,0.091057,,,,,,
12079152.0,0.091068,,,,,,
12081852.0,0.091105,,,,,,
12083724.0,0.091114,,,,,,
12085524.0,0.091121,,,,,,
12089304.0,0.091151,,,,,,
12091464.0,0.09116,,,,,,
12095748.0,0.091194,,,,,,
12097944.0,0.091219,,,,,,
12100788.0,0.091229,,,,,,
12102696.0,0.091234,,,,,,
12105648.0,0.091282,,,,,,
12107808.0,0.091281,,,,,,
12113316.0,0.091322,,,,,,
12118500.0,0.091351,,,,,,
12122280.0,0.09139,,,,,,
12129300.0,0.091406,,,,,,
12133872.0,0.091462,,,,,,
12135744.0,0.091469,,,,,,
12139776.0,0.091502,,,,,,
12143376.0,0.091526,,,,,,
12146112.0,0.091549,,,,,,
12149388.0,0.091574,,,,,,
12152304.0,0.091593,,,,,,
12155076.0,0.091617,,,,,,
12157704.0,0.091626,,,,,,
12163320.0,0.091666,,,,,,
12166056.0,0.091684,,,,,,
12167928.0,0.091702,,,,,,
12169836.0,0.091718,,,,,,
12175740.0,0.091745,,,,,,
12182148.0,0.091795,,,,,,
12186360.0,0.091831,,,,,,
12189240.0,0.091848,,,,,,
12192660.0,0.091873,,,,,,
12196404.0,0.091901,,,,,,
12199284.0,0.09192,,,,,,
12203856.0,0.091944,,,,,,
12208176.0,0.091975,,,,,,
12211308.0,0.092017,,,,,,
12217284.0,0.092047,,,,,,
12222036.0,0.092081,,,,,,
12225816.0,0.092106,,,,,,
12228516.0,0.092127,,,,,,
12231288.0,0.092122,,,,,,
12235752.0,0.092229,,,,,,
12240180.0,0.092225,,,,,,
12243924.0,0.092228,,,,,,
12247524.0,0.09226,,,,,,
12250152.0,0.092289,,,,,,
12254616.0,0.09232,,,,,,
12258144.0,0.092345,,,,,,
12260592.0,0.092364,,,,,,
12263436.0,0.092379,,,,,,
12267288.0,0.092398,,,,,,
12271608.0,0.092442,,,,,,
12274056.0,0.092466,,,,,,
12277296.0,0.092472,,,,,,
12279708.0,0.09246,,,,,,
12282768.0,0.092495,,,,,,
12284856.0,0.092515,,,,,,
12286656.0,0.092522,,,,,,
12290508.0,0.092549,,,,,,
12295188.0,0.092579,,,,,,
12302280.0,0.092629,,,,,,
12304080.0,0.092664,,,,,,
12305952.0,0.092671,,,,,,
12312936.0,0.092714,,,,,,
12316176.0,0.092745,,,,,,
12319056.0,0.09277,,,,,,
12321468.0,0.092777,,,,,,
12325608.0,0.092818,,,,,,
12328236.0,0.092821,,,,,,
12334320.0,0.092884,,,,,,
12336660.0,0.092893,,,,,,
12338568.0,0.092917,,,,,,
12341016.0,0.092906,,,,,,
12343068.0,0.092945,,,,,,
12347172.0,0.092961,,,,,,
12349872.0,0.092992,,,,,,
12355452.0,0.09303,,,,,,
12358332.0,0.093051,,,,,,
12362040.0,0.093081,,,,,,
12363984.0,0.093096,,,,,,
12366864.0,0.093114,,,,,,
12369744.0,0.093128,,,,,,
12372624.0,0.09315,,,,,,
12375936.0,0.093176,,,,,,
12378636.0,0.093201,,,,,,
12381876.0,0.093224,,,,,,
12383784.0,0.093228,,,,,,
12386664.0,0.093232,,,,,,
12390408.0,0.093275,,,,,,
12394476.0,0.093303,,,,,,
12397356.0,0.09333,,,,,,
12400200.0,0.093344,,,,,,
12403080.0,0.093349,,,,,,
12406932.0,0.093392,,,,,,
12409380.0,0.093411,,,,,,
12412728.0,0.093434,,,,,,
12415140.0,0.093459,,,,,,
12417084.0,0.093482,,,,,,
12418920.0,0.093498,,,,,,
12421800.0,0.093515,,,,,,
12425796.0,0.093547,,,,,,
12427956.0,0.093554,,,,,,
12431052.0,0.09358,,,,,,
12434472.0,0.093607,,,,,,
12437136.0,0.093615,,,,,,
12440376.0,0.09365,,,,,,
12443724.0,0.093674,,,,,,
12448080.0,0.093708,,,,,,
12453480.0,0.093746,,,,,,
12455820.0,0.093767,,,,,,
12459420.0,0.093774,,,,,,
12462552.0,0.093804,,,,,,
12467412.0,0.093846,,,,,,
12469860.0,0.093861,,,,,,
12474252.0,0.093897,,,,,,
12476340.0,0.093914,,,,,,
12479904.0,0.09393,,,,,,
12482316.0,0.093952,,,,,,
12484152.0,0.093958,,,,,,
12486636.0,0.09398,,,,,,
12488544.0,0.093996,,,,,,
12491316.0,0.094016,,,,,,
12493404.0,0.094032,,,,,,
12497724.0,0.094061,,,,,,
12500244.0,0.094069,,,,,,
12504276.0,0.094106,,,,,,
12507120.0,0.094124,,,,,,
12511368.0,0.094158,,,,,,
12513888.0,0.094176,,,,,,
12517092.0,0.094205,,,,,,
12520872.0,0.094235,,,,,,
12522780.0,0.094248,,,,,,
12527820.0,0.094281,,,,,,
12533580.0,0.094321,,,,,,
12536460.0,0.094344,,,,,,
12538404.0,0.094357,,,,,,
12540492.0,0.09437,,,,,,
12544344.0,0.094395,,,,,,
12551976.0,0.094453,,,,,,
12554784.0,0.094469,,,,,,
12557664.0,0.094493,,,,,,
12559608.0,0.094506,,,,,,
12565368.0,0.094547,,,,,,
12567276.0,0.094566,,,,,,
12569508.0,0.094576,,,,,,
12571416.0,0.094594,,,,,,
12574332.0,0.094612,,,,,,
12577212.0,0.094633,,,,,,
12583368.0,0.094673,,,,,,
12586932.0,0.094703,,,,,,
12589344.0,0.094717,,,,,,
12591684.0,0.094738,,,,,,
12594024.0,0.094752,,,,,,
12597156.0,0.094767,,,,,,
12602664.0,0.094817,,,,,,
12605544.0,0.094843,,,,,,
12608856.0,0.094867,,,,,,
12611988.0,0.094884,,,,,,
12614508.0,0.0949,,,,,,
12618216.0,0.094933,,,,,,
12620916.0,0.094945,,,,,,
12623940.0,0.094966,,,,,,
12627036.0,0.094991,,,,,,
12629376.0,0.095006,,,,,,
12633048.0,0.095037,,,,,,
12639420.0,0.095079,,,,,,
12643344.0,0.095097,,,,,,
12645324.0,0.095118,,,,,,
12648924.0,0.095149,,,,,,
12651084.0,0.095161,,,,,,
12656844.0,0.095201,,,,,,
12659652.0,0.095228,,,,,,
12663396.0,0.095255,,,,,,
12665916.0,0.09527,,,,,,
12670596.0,0.095307,,,,,,
12676464.0,0.095344,,,,,,
12678768.0,0.095365,,,,,,
12684600.0,0.095405,,,,,,
12687300.0,0.095431,,,,,,
12692412.0,0.095474,,,,,,
12697848.0,0.095509,,,,,,
12703572.0,0.095553,,,,,,
12709260.0,0.095597,,,,,,
12712176.0,0.095608,,,,,,
12717432.0,0.095661,,,,,,
12719844.0,0.09567,,,,,,
12723624.0,0.095694,,,,,,
12725568.0,0.095714,,,,,,
12727368.0,0.095731,,,,,,
12731328.0,0.095756,,,,,,
12735396.0,0.095791,,,,,,
12741120.0,0.095833,,,,,,
12746880.0,0.095838,,,,,,
12748788.0,0.095864,,,,,,
12750948.0,0.095856,,,,,,
12753720.0,0.095899,,,,,,
12756132.0,0.095917,,,,,,
12758580.0,0.095941,,,,,,
12761172.0,0.095954,,,,,,
12764700.0,0.095981,,,,,,
12768876.0,0.096015,,,,,,
12771252.0,0.096013,,,,,,
12773304.0,0.096037,,,,,,
12777876.0,0.096083,,,,,,
12780468.0,0.096091,,,,,,
12783348.0,0.09612,,,,,,
12787524.0,0.096152,,,,,,
12790008.0,0.09616,,,,,,
12792276.0,0.096185,,,,,,
12794076.0,0.096204,,,,,,
12796668.0,0.096211,,,,,,
12801348.0,0.096224,,,,,,
12808008.0,0.096286,,,,,,
12810168.0,0.096307,,,,,,
12812040.0,0.096298,,,,,,
12817620.0,0.096352,,,,,,
12820212.0,0.09638,,,,,,
12822984.0,0.096403,,,,,,
12827196.0,0.096442,,,,,,
12830076.0,0.096457,,,,,,
12833784.0,0.09649,,,,,,
12836664.0,0.096502,,,,,,
12839688.0,0.096523,,,,,,
12843468.0,0.096569,,,,,,
12846348.0,0.096578,,,,,,
12851136.0,0.096608,,,,,,
12853980.0,0.096634,,,,,,
12857760.0,0.096662,,,,,,
12861612.0,0.096689,,,,,,
12864312.0,0.096711,,,,,,
12867192.0,0.096727,,,,,,
12870360.0,0.096746,,,,,,
12875184.0,0.096786,,,,,,
12877812.0,0.096803,,,,,,
12880692.0,0.096824,,,,,,
12883824.0,0.09683,,,,,,
12885732.0,0.096834,,,,,,
12891744.0,0.096881,,,,,,
12896316.0,0.096922,,,,,,
12900816.0,0.096961,,,,,,
12903696.0,0.096976,,,,,,
12907476.0,0.096994,,,,,,
12911760.0,0.097057,,,,,,
12914928.0,0.097068,,,,,,
12917628.0,0.097083,,,,,,
12921588.0,0.097101,,,,,,
12923532.0,0.097146,,,,,,
12928140.0,0.097151,,,,,,
12931020.0,0.097163,,,,,,
12935772.0,0.097229,,,,,,
12940560.0,0.097255,,,,,,
12942504.0,0.097278,,,,,,
12944412.0,0.097285,,,,,,
12946284.0,0.097311,,,,,,
12949272.0,0.097335,,,,,,
12953124.0,0.097358,,,,,,
12955068.0,0.097366,,,,,,
12957876.0,0.097393,,,,,,
12960396.0,0.097422,,,,,,
12964536.0,0.097438,,,,,,
12966336.0,0.097459,,,,,,
12971016.0,0.097473,,,,,,
12973860.0,0.097483,,,,,,
12977460.0,0.097506,,,,,,
12979548.0,0.097521,,,,,,
12982392.0,0.097544,,,,,,
12987900.0,0.097593,,,,,,
12990744.0,0.097592,,,,,,
12992652.0,0.097619,,,,,,
12998484.0,0.097641,,,,,,
13002192.0,0.097692,,,,,,
13005072.0,0.097716,,,,,,
13010688.0,0.097755,,,,,,
13015368.0,0.097794,,,,,,
13019436.0,0.097837,,,,,,
13024656.0,0.097875,,,,,,
13027176.0,0.097877,,,,,,
13030020.0,0.097907,,,,,,
13032828.0,0.097941,,,,,,
13035708.0,0.097931,,,,,,
13039452.0,0.097947,,,,,,
13042548.0,0.097986,,,,,,
13045392.0,0.098009,,,,,,
13048272.0,0.098022,,,,,,
13050144.0,0.098043,,,,,,
13053024.0,0.098043,,,,,,
13055904.0,0.098079,,,,,,
13059684.0,0.098104,,,,,,
13063284.0,0.098138,,,,,,
13068108.0,0.098161,,,,,,
13070016.0,0.098181,,,,,,
13072824.0,0.098198,,,,,,
13075056.0,0.098213,,,,,,
13077936.0,0.098245,,,,,,
13079880.0,0.098248,,,,,,
13083588.0,0.098283,,,,,,
13086360.0,0.098312,,,,,,
13089240.0,0.09832,,,,,,
13092048.0,0.098335,,,,,,
13098672.0,0.098396,,,,,,
13101552.0,0.098424,,,,,,
13107240.0,0.09846,,,,,,
13112064.0,0.098502,,,,,,
13116852.0,0.098531,,,,,,
13119732.0,0.098565,,,,,,
13121964.0,0.098572,,,,,,
13125816.0,0.098597,,,,,,
13129668.0,0.098631,,,,,,
13131576.0,0.098641,,,,,,
13135428.0,0.098666,,,,,,
13139388.0,0.098689,,,,,,
13141260.0,0.098704,,,,,,
13145976.0,0.098734,,,,,,
13147920.0,0.098758,,,,,,
13149828.0,0.098755,,,,,,
13152888.0,0.09879,,,,,,
13155768.0,0.098801,,,,,,
13157640.0,0.098827,,,,,,
13161024.0,0.098833,,,,,,
13165812.0,0.098884,,,,,,
13168332.0,0.098905,,,,,,
13171212.0,0.098935,,,,,,
13175064.0,0.098964,,,,,,
13178196.0,0.098982,,,,,,
13181724.0,0.099001,,,,,,
13185288.0,0.099025,,,,,,
13191588.0,0.099078,,,,,,
13194828.0,0.099103,,,,,,
13197276.0,0.099126,,,,,,
13200588.0,0.099144,,,,,,
13204800.0,0.099186,,,,,,
13207932.0,0.099204,,,,,,
13210272.0,0.099219,,,,,,
13216320.0,0.09927,,,,,,
13219740.0,0.099291,,,,,,
13223952.0,0.099326,,,,,,
13227264.0,0.099328,,,,,,
13231584.0,0.099347,,,,,,
13234824.0,0.099385,,,,,,
13237632.0,0.09939,,,,,,
13241988.0,0.099443,,,,,,
13245588.0,0.099479,,,,,,
13250160.0,0.099516,,,,,,
13253796.0,0.099538,,,,,,
13256568.0,0.099556,,,,,,
13258836.0,0.099572,,,,,,
13260780.0,0.099595,,,,,,
13264668.0,0.099611,,,,,,
13266900.0,0.099637,,,,,,
13270608.0,0.099676,,,,,,
13274172.0,0.099697,,,,,,
13278780.0,0.099736,,,,,,
13281192.0,0.099757,,,,,,
13285944.0,0.099785,,,,,,
13290624.0,0.099819,,,,,,
13295304.0,0.099848,,,,,,
13300416.0,0.099895,,,,,,
13302216.0,0.099914,,,,,,
13304484.0,0.099909,,,,,,
13311000.0,0.099964,,,,,,
13314276.0,0.099987,,,,,,
13316688.0,0.100013,,,,,,
13320108.0,0.100054,,,,,,
13324248.0,0.100066,,,,,,
13330548.0,0.100126,,,,,,
13333932.0,0.10014,,,,,,
13337280.0,0.100174,,,,,,
13340844.0,0.100205,,,,,,
13343076.0,0.100223,,,,,,
13346172.0,0.100251,,,,,,
13350744.0,0.100263,,,,,,
13353516.0,0.100295,,,,,,
13359204.0,0.100353,,,,,,
13363164.0,0.100378,,,,,,
13365828.0,0.100391,,,,,,
13370436.0,0.100438,,,,,,
13372308.0,0.100439,,,,,,
13374468.0,0.100462,,,,,,
13380372.0,0.100517,,,,,,
13382748.0,0.10051,,,,,,
13385880.0,0.100546,,,,,,
13388832.0,0.100564,,,,,,
13391640.0,0.100586,,,,,,
13393764.0,0.100616,,,,,,
13396464.0,0.100619,,,,,,
13399704.0,0.100647,,,,,,
13401504.0,0.100656,,,,,,
13403844.0,0.100678,,,,,,
13407732.0,0.100695,,,,,,
13411008.0,0.100729,,,,,,
13413456.0,0.100754,,,,,,
13417668.0,0.10079,,,,,,
13420944.0,0.100822,,,,,,
13422816.0,0.100823,,,,,,
13427820.0,0.100875,,,,,,
13432896.0,0.100904,,,,,,
13436280.0,0.100925,,,,,,
13438980.0,0.10095,,,,,,
13442112.0,0.100971,,,,,,
13446792.0,0.101008,,,,,,
13450752.0,0.101036,,,,,,
13454100.0,0.101066,,,,,,
13457304.0,0.10109,,,,,,
13459644.0,0.101118,,,,,,
13461912.0,0.101135,,,,,,
13466196.0,0.101156,,,,,,
13470516.0,0.101185,,,,,,
13474368.0,0.101203,,,,,,
13478868.0,0.101259,,,,,,
13482360.0,0.101279,,,,,,
13487400.0,0.101319,,,,,,
13491468.0,0.10134,,,,,,
13494780.0,0.101376,,,,,,
13496940.0,0.101393,,,,,,
13499100.0,0.101404,,,,,,
13504824.0,0.101435,,,,,,
13507092.0,0.101467,,,,,,
13509324.0,0.101488,,,,,,
13513824.0,0.101493,,,,,,
13521024.0,0.101569,,,,,,
13523616.0,0.101586,,,,,,
13526244.0,0.101615,,,,,,
13528836.0,0.101623,,,,,,
13533768.0,0.101666,,,,,,
13538376.0,0.101694,,,,,,
13540356.0,0.10171,,,,,,
13545000.0,0.101745,,,,,,
13548096.0,0.101762,,,,,,
13550148.0,0.10176,,,,,,
13553388.0,0.101812,,,,,,
13558068.0,0.101845,,,,,,
13559940.0,0.101852,,,,,,
13561884.0,0.101862,,,,,,
13568580.0,0.101927,,,,,,
13571352.0,0.101953,,,,,,
13574232.0,0.101966,,,,,,
13576104.0,0.101986,,,,,,
13580532.0,0.10202,,,,,,
13582476.0,0.102029,,,,,,
13586148.0,0.102046,,,,,,
13588776.0,0.102071,,,,,,
13595796.0,0.102109,,,,,,
13602600.0,0.102174,,,,,,
13605588.0,0.10219,,,,,,
13608828.0,0.102228,,,,,,
13611708.0,0.102252,,,,,,
13616532.0,0.102277,,,,,,
13619412.0,0.10231,,,,,,
13623372.0,0.102328,,,,,,
13627224.0,0.102369,,,,,,
13629636.0,0.102374,,,,,,
13633416.0,0.102416,,,,,,
13635324.0,0.102416,,,,,,
13637412.0,0.102434,,,,,,
13642776.0,0.102471,,,,,,
13646556.0,0.102504,,,,,,
13649436.0,0.102519,,,,,,
13651596.0,0.102545,,,,,,
13656420.0,0.102572,,,,,,
13661136.0,0.102637,,,,,,
13665960.0,0.102647,,,,,,
13669128.0,0.102651,,,,,,
13677660.0,0.102741,,,,,,
13679604.0,0.102748,,,,,,
13683420.0,0.102753,,,,,,
13687272.0,0.102804,,,,,,
13690116.0,0.102832,,,,,,
13695876.0,0.102877,,,,,,
13697928.0,0.102891,,,,,,
13700808.0,0.102897,,,,,,
13705128.0,0.102945,,,,,,
13708008.0,0.102965,,,,,,
13714416.0,0.103027,,,,,,
13718736.0,0.103053,,,,,,
13720680.0,0.103081,,,,,,
13722588.0,0.103081,,,,,,
13726908.0,0.10311,,,,,,
13730832.0,0.103144,,,,,,
13733460.0,0.103158,,,,,,
13739580.0,0.103216,,,,,,
13742820.0,0.103228,,,,,,
13746492.0,0.103263,,,,,,
13750776.0,0.103278,,,,,,
13753872.0,0.103299,,,,,,
13757328.0,0.103341,,,,,,
13760136.0,0.103343,,,,,,
13767120.0,0.103394,,,,,,
13769568.0,0.103411,,,,,,
13775220.0,0.103479,,,,,,
13777596.0,0.103483,,,,,,
13781232.0,0.103528,,,,,,
13788252.0,0.103569,,,,,,
13792392.0,0.103615,,,,,,
13798044.0,0.10364,,,,,,
13800024.0,0.103671,,,,,,
13802004.0,0.103673,,,,,,
13805424.0,0.103707,,,,,,
13807404.0,0.103737,,,,,,
13810896.0,0.103757,,,,,,
13813056.0,0.103756,,,,,,
13815828.0,0.103773,,,,,,
13817916.0,0.103793,,,,,,
