time,stress,temp,type,title,max_strain,strain_rate,youngs,poissons
0.2366,4.66602,25,cyclic-time-stress,cyclic-time-stress,0.015,4.30E-04,195600,0.29
1890.8425,437.5326,,,,,,,,
1890.9425,437.29877,,,,,,,,
1891.0425,436.90897,,,,,,,,
1891.1425,437.45464,,,,,,,,
1891.2424,437.5326,,,,,,,,
1891.3425,437.92233,,,,,,,,
1891.4425,438.00033,,,,,,,,
1891.5425,438.23416,,,,,,,,
1891.6425,438.23416,,,,,,,,
1891.7424,438.31214,,,,,,,,
1891.8425,438.07827,,,,,,,,
1891.9425,438.00033,,,,,,,,
1892.0425,438.39005,,,,,,,,
1892.1425,438.70189,,,,,,,,
1892.2424,438.85778,,,,,,,,
1892.3425,438.85778,,,,,,,,
1892.4425,438.70189,,,,,,,,
1892.5425,438.85778,,,,,,,,
1892.6425,438.85778,,,,,,,,
1892.7424,439.0137,,,,,,,,
1892.8425,438.93572,,,,,,,,
1892.9425,439.09165,,,,,,,,
1893.0425,437.76647,,,,,,,,
1893.1425,433.7909,,,,,,,,
1893.2424,428.33428,,,,,,,,
1893.3425,422.25402,,,,,,,,
1893.4425,416.56353,,,,,,,,
1893.5425,410.6392,,,,,,,,
1893.6425,404.63695,,,,,,,,
1893.7424,398.71258,,,,,,,,
1893.8425,392.71026,,,,,,,,
1893.9425,386.63002,,,,,,,,
1894.0425,380.47182,,,,,,,,
1894.1425,374.39162,,,,,,,,
1894.2424,368.38933,,,,,,,,
1894.3425,362.38702,,,,,,,,
1894.4425,356.38475,,,,,,,,
1894.5425,350.30451,,,,,,,,
1894.6425,343.91244,,,,,,,,
1894.7424,337.75426,,,,,,,,
1894.8425,331.8299,,,,,,,,
1894.9425,325.82761,,,,,,,,
1895.0425,319.82532,,,,,,,,
1895.1425,313.66715,,,,,,,,
1895.2424,307.50892,,,,,,,,
1895.3425,301.58459,,,,,,,,
1895.4425,295.5823,,,,,,,,
1895.5425,289.65794,,,,,,,,
1895.6425,283.8895,,,,,,,,
1895.7424,278.04313,,,,,,,,
1895.8425,271.88495,,,,,,,,
1895.9425,266.35035,,,,,,,,
1896.0425,260.50397,,,,,,,,
1896.1425,254.57962,,,,,,,,
1896.2424,248.65529,,,,,,,,
1896.3425,243.04275,,,,,,,,
1896.4425,237.19638,,,,,,,,
1896.5425,231.34998,,,,,,,,
1896.6425,225.73744,,,,,,,,
1896.7424,220.20287,,,,,,,,
1896.8425,214.74624,,,,,,,,
1896.9425,209.05577,,,,,,,,
1897.0425,203.59912,,,,,,,,
1897.1425,197.98658,,,,,,,,
1897.2424,192.76382,,,,,,,,
1897.3425,187.4631,,,,,,,,
1897.4425,181.92851,,,,,,,,
1897.5425,176.31598,,,,,,,,
1897.6425,171.0932,,,,,,,,
1897.7424,165.87044,,,,,,,,
1897.8425,160.49176,,,,,,,,
1897.9425,155.19103,,,,,,,,
1898.0425,149.96827,,,,,,,,
1898.1425,144.74549,,,,,,,,
1898.2424,139.44475,,,,,,,,
1898.3425,133.91017,,,,,,,,
1898.4425,129.07717,,,,,,,,
1898.5425,124.08825,,,,,,,,
1898.6425,118.94342,,,,,,,,
1898.7424,113.7986,,,,,,,,
1898.8425,108.65379,,,,,,,,
1898.9425,103.58691,,,,,,,,
1899.0425,98.67594,,,,,,,,
1899.1425,93.60908,,,,,,,,
1899.2424,88.77606,,,,,,,,
1899.3425,83.86509,,,,,,,,
1899.4425,79.49979,,,,,,,,
1899.5425,74.51087,,,,,,,,
1899.6425,69.91172,,,,,,,,
1899.7424,65.0787,,,,,,,,
1899.8425,60.40159,,,,,,,,
1899.9425,55.72448,,,,,,,,
1900.0425,51.04737,,,,,,,,
1900.1425,46.60411,,,,,,,,
1900.2424,42.08291,,,,,,,,
1900.3425,37.5617,,,,,,,,
1900.4425,33.11845,,,,,,,,
1900.5425,28.59724,,,,,,,,
1900.6425,24.6217,,,,,,,,
1900.7424,20.4123,,,,,,,,
1900.8425,16.43675,,,,,,,,
1900.9425,12.53916,,,,,,,,
1901.0425,8.87542,,,,,,,,
1901.1425,5.28964,,,,,,,,
1901.2424,1.08024,,,,,,,,
1901.3425,-2.97326,,,,,,,,
1901.4425,-6.55904,,,,,,,,
1901.5425,-10.76844,,,,,,,,
1901.6425,-15.28965,,,,,,,,
1901.7424,-20.04471,,,,,,,,
1901.8425,-24.25411,,,,,,,,
1901.9425,-28.38556,,,,,,,,
1902.0425,-32.43905,,,,,,,,
1902.1425,-36.33664,,,,,,,,
1902.2424,-40.23424,,,,,,,,
1902.3425,-44.05388,,,,,,,,
1902.4425,-47.71761,,,,,,,,
1902.5425,-51.22544,,,,,,,,
1902.6425,-55.12304,,,,,,,,
1902.7424,-58.63087,,,,,,,,
1902.8425,-62.2946,,,,,,,,
1902.9425,-65.64654,,,,,,,,
1903.0425,-68.99847,,,,,,,,
1903.1425,-72.42835,,,,,,,,
1903.2424,-75.78028,,,,,,,,
1903.3425,-79.28811,,,,,,,,
1903.4425,-82.48414,,,,,,,,
1903.5425,-85.75812,,,,,,,,
1903.6425,-89.18799,,,,,,,,
1903.7424,-92.53993,,,,,,,,
1903.8425,-95.58005,,,,,,,,
1903.9425,-98.93197,,,,,,,,
1904.0425,-101.9721,,,,,,,,
1904.1425,-105.09017,,,,,,,,
1904.2424,-108.13029,,,,,,,,
1904.3425,-111.09246,,,,,,,,
1904.4425,-114.28849,,,,,,,,
1904.5425,-117.48451,,,,,,,,
1904.6425,-120.05692,,,,,,,,
1904.7424,-123.0191,,,,,,,,
1904.8425,-126.05921,,,,,,,,
1904.9425,-128.78753,,,,,,,,
1905.0425,-131.51584,,,,,,,,
1905.1425,-134.47801,,,,,,,,
1905.2424,-137.44019,,,,,,,,
1905.3425,-139.93464,,,,,,,,
1905.4425,-142.50705,,,,,,,,
1905.5425,-145.00151,,,,,,,,
1905.6425,-147.65188,,,,,,,,
1905.7424,-150.2243,,,,,,,,
1905.8425,-152.56284,,,,,,,,
1905.9425,-154.97935,,,,,,,,
1906.0425,-157.47381,,,,,,,,
1906.1425,-160.04622,,,,,,,,
1906.2424,-162.30683,,,,,,,,
1906.3425,-164.72332,,,,,,,,
1906.4425,-167.21779,,,,,,,,
1906.5425,-169.55635,,,,,,,,
1906.6425,-171.81694,,,,,,,,
1906.7424,-173.8437,,,,,,,,
1906.8425,-176.02634,,,,,,,,
1906.9425,-178.52081,,,,,,,,
1907.0425,-180.6255,,,,,,,,
1907.1425,-182.96405,,,,,,,,
1907.2424,-185.22466,,,,,,,,
1907.3425,-187.25143,,,,,,,,
1907.4425,-189.35612,,,,,,,,
1907.5425,-191.53877,,,,,,,,
1907.6425,-193.72141,,,,,,,,
1907.7424,-195.51431,,,,,,,,
1907.8425,-197.54106,,,,,,,,
1907.9425,-199.48985,,,,,,,,
1908.0425,-200.97094,,,,,,,,
1908.1425,-203.23156,,,,,,,,
1908.2424,-204.9465,,,,,,,,
1908.3425,-207.20707,,,,,,,,
1908.4425,-208.92203,,,,,,,,
1908.5425,-210.55903,,,,,,,,
1908.6425,-212.50781,,,,,,,,
1908.7424,-214.30069,,,,,,,,
1908.8425,-215.93769,,,,,,,,
1908.9425,-217.34084,,,,,,,,
1909.0425,-218.89985,,,,,,,,
1909.1425,-220.77072,,,,,,,,
1909.2424,-222.5636,,,,,,,,
1909.3425,-224.43444,,,,,,,,
1909.4425,-226.46119,,,,,,,,
1909.5425,-227.78636,,,,,,,,
1909.6425,-229.34541,,,,,,,,
1909.7424,-230.43673,,,,,,,,
1909.8425,-232.61939,,,,,,,,
1909.9425,-234.33432,,,,,,,,
1910.0425,-235.89335,,,,,,,,
1910.1425,-237.29649,,,,,,,,
1910.2424,-238.69964,,,,,,,,
1910.3425,-240.49252,,,,,,,,
1910.4425,-241.89566,,,,,,,,
1910.5425,-243.37674,,,,,,,,
1910.6425,-244.77986,,,,,,,,
1910.7424,-246.02712,,,,,,,,
1910.8425,-247.58615,,,,,,,,
1910.9425,-249.14516,,,,,,,,
1911.0425,-250.39239,,,,,,,,
1911.1425,-251.48371,,,,,,,,
1911.2424,-253.27664,,,,,,,,
1911.3425,-254.44589,,,,,,,,
1911.4425,-255.84903,,,,,,,,
1911.5425,-256.78446,,,,,,,,
1911.6425,-257.95374,,,,,,,,
1911.7424,-259.35686,,,,,,,,
1911.8425,-260.68205,,,,,,,,
1911.9425,-261.85132,,,,,,,,
1912.0425,-263.17649,,,,,,,,
1912.1425,-264.18989,,,,,,,,
1912.2424,-265.51506,,,,,,,,
1912.3425,-266.6064,,,,,,,,
1912.4425,-268.00952,,,,,,,,
1912.5425,-269.1788,,,,,,,,
1912.6425,-270.34807,,,,,,,,
1912.7424,-271.2835,,,,,,,,
1912.8425,-272.60867,,,,,,,,
1912.9425,-274.01181,,,,,,,,
1913.0425,-274.86928,,,,,,,,
1913.1425,-276.19445,,,,,,,,
1913.2424,-277.05192,,,,,,,,
1913.3425,-278.53302,,,,,,,,
1913.4425,-279.46843,,,,,,,,
1913.5425,-280.6377,,,,,,,,
1913.6425,-281.65111,,,,,,,,
1913.7424,-282.58652,,,,,,,,
1913.8425,-283.83375,,,,,,,,
1913.9425,-284.76916,,,,,,,,
1914.0425,-285.62663,,,,,,,,
1914.1425,-286.56206,,,,,,,,
1914.2424,-287.49749,,,,,,,,
1914.3425,-288.58881,,,,,,,,
1914.4425,-289.52424,,,,,,,,
1914.5425,-290.45964,,,,,,,,
1914.6425,-291.39505,,,,,,,,
1914.7424,-292.40844,,,,,,,,
1914.8425,-293.34387,,,,,,,,
1914.9425,-294.27929,,,,,,,,
1915.0425,-295.05881,,,,,,,,
1915.1425,-295.91631,,,,,,,,
1915.2424,-296.85171,,,,,,,,
1915.3425,-297.94303,,,,,,,,
1915.4425,-298.72255,,,,,,,,
1915.5425,-299.8918,,,,,,,,
1915.6425,-300.28158,,,,,,,,
1915.7424,-301.45084,,,,,,,,
1915.8425,-302.30831,,,,,,,,
1915.9425,-303.3217,,,,,,,,
1916.0425,-304.41304,,,,,,,,
1916.1425,-304.88073,,,,,,,,
1916.2424,-305.81616,,,,,,,,
1916.3425,-306.59567,,,,,,,,
1916.4425,-307.53113,,,,,,,,
1916.5425,-308.31062,,,,,,,,
1916.6425,-308.93423,,,,,,,,
1916.7424,-309.71374,,,,,,,,
1916.8425,-310.64919,,,,,,,,
1916.9425,-311.27278,,,,,,,,
1917.0425,-312.20823,,,,,,,,
1917.1425,-312.90979,,,,,,,,
1917.2424,-313.76726,,,,,,,,
1917.3425,-314.46882,,,,,,,,
1917.4425,-315.24834,,,,,,,,
1917.5425,-315.71603,,,,,,,,
1917.6425,-316.88533,,,,,,,,
1917.7424,-317.27509,,,,,,,,
1917.8425,-317.82076,,,,,,,,
1917.9425,-318.44436,,,,,,,,
1918.0425,-319.2239,,,,,,,,
1918.1425,-320.23724,,,,,,,,
1918.2424,-320.86085,,,,,,,,
1918.3425,-321.64039,,,,,,,,
1918.4425,-322.1081,,,,,,,,
1918.5425,-322.80966,,,,,,,,
1918.6425,-323.66713,,,,,,,,
1918.7424,-324.29076,,,,,,,,
1918.8425,-324.83641,,,,,,,,
1918.9425,-325.46004,,,,,,,,
1919.0425,-326.23953,,,,,,,,
1919.1425,-327.09703,,,,,,,,
1919.2424,-327.72063,,,,,,,,
1919.3425,-328.34424,,,,,,,,
1919.4425,-328.96784,,,,,,,,
1919.5425,-329.51353,,,,,,,,
1919.6425,-330.05916,,,,,,,,
1919.7424,-330.68279,,,,,,,,
1919.8425,-331.22848,,,,,,,,
1919.9425,-331.93004,,,,,,,,
1920.0425,-332.47569,,,,,,,,
1920.1425,-332.86547,,,,,,,,
1920.2424,-333.48907,,,,,,,,
1920.3425,-333.95679,,,,,,,,
1920.4425,-334.19064,,,,,,,,
1920.5425,-335.35991,,,,,,,,
1920.6425,-336.06147,,,,,,,,
1920.7424,-336.76303,,,,,,,,
1920.8425,-337.07486,,,,,,,,
1920.9425,-337.38666,,,,,,,,
1921.0425,-338.16618,,,,,,,,
1921.1425,-338.63391,,,,,,,,
1921.2424,-339.25749,,,,,,,,
1921.3425,-339.95908,,,,,,,,
1921.4425,-340.34884,,,,,,,,
1921.5425,-340.89448,,,,,,,,
1921.6425,-341.44016,,,,,,,,
1921.7424,-342.06378,,,,,,,,
1921.8425,-342.60943,,,,,,,,
1921.9425,-343.07715,,,,,,,,
1922.0425,-343.62282,,,,,,,,
1922.1425,-344.16844,,,,,,,,
1922.2424,-344.71414,,,,,,,,
1922.3425,-345.18185,,,,,,,,
1922.4425,-345.64954,,,,,,,,
1922.5425,-345.88339,,,,,,,,
1922.6425,-346.35113,,,,,,,,
1922.7424,-346.97475,,,,,,,,
1922.8425,-347.44244,,,,,,,,
1922.9425,-347.98812,,,,,,,,
1923.0425,-348.45583,,,,,,,,
1923.1425,-348.76763,,,,,,,,
1923.2424,-349.15739,,,,,,,,
1923.3425,-349.54717,,,,,,,,
1923.4425,-350.01486,,,,,,,,
1923.5425,-350.48258,,,,,,,,
1923.6425,-351.02825,,,,,,,,
1923.7424,-351.49594,,,,,,,,
1923.8425,-351.96366,,,,,,,,
1923.9425,-352.43135,,,,,,,,
1924.0425,-352.82113,,,,,,,,
1924.1425,-353.05497,,,,,,,,
1924.2424,-353.6786,,,,,,,,
1924.3425,-354.53608,,,,,,,,
1924.4425,-354.84785,,,,,,,,
1924.5425,-355.31559,,,,,,,,
1924.6425,-355.70533,,,,,,,,
1924.7424,-356.01715,,,,,,,,
1924.8425,-356.48487,,,,,,,,
1924.9425,-356.95258,,,,,,,,
1925.0425,-357.34232,,,,,,,,
1925.1425,-357.96594,,,,,,,,
1925.2424,-358.12186,,,,,,,,
1925.3425,-358.58957,,,,,,,,
1925.4425,-358.74548,,,,,,,,
1925.5425,-359.21318,,,,,,,,
1925.6425,-359.36909,,,,,,,,
1925.7424,-359.68089,,,,,,,,
1925.8425,-360.30452,,,,,,,,
1925.9425,-360.77221,,,,,,,,
1926.0425,-361.08403,,,,,,,,
1926.1425,-361.31788,,,,,,,,
1926.2424,-361.94151,,,,,,,,
1926.3425,-362.0974,,,,,,,,
1926.4425,-362.56511,,,,,,,,
1926.5425,-362.87694,,,,,,,,
1926.6425,-363.26667,,,,,,,,
1926.7424,-363.73436,,,,,,,,
1926.8425,-364.04619,,,,,,,,
1926.9425,-364.28004,,,,,,,,
1927.0425,-364.74775,,,,,,,,
1927.1425,-365.2934,,,,,,,,
1927.2424,-365.6052,,,,,,,,
1927.3425,-365.99498,,,,,,,,
1927.4425,-366.38474,,,,,,,,
1927.5425,-366.85246,,,,,,,,
1927.6425,-367.08632,,,,,,,,
1927.7424,-367.55402,,,,,,,,
1927.8425,-367.78788,,,,,,,,
1927.9425,-368.17767,,,,,,,,
1928.0425,-368.5674,,,,,,,,
1928.1425,-368.80127,,,,,,,,
1928.2424,-369.03514,,,,,,,,
1928.3425,-369.19103,,,,,,,,
1928.4425,-369.65872,,,,,,,,
1928.5427,-370.20439,,,,,,,,
1928.6425,-370.3603,,,,,,,,
1928.7424,-370.43821,,,,,,,,
1928.8427,-370.98389,,,,,,,,
1928.9425,-371.13978,,,,,,,,
1929.0425,-371.37364,,,,,,,,
1929.1427,-371.68547,,,,,,,,
1929.2424,-372.07525,,,,,,,,
1929.3425,-372.15316,,,,,,,,
1929.4427,-372.69883,,,,,,,,
1929.5425,-373.08859,,,,,,,,
1929.6427,-373.24453,,,,,,,,
1929.7424,-373.63426,,,,,,,,
1929.8425,-374.25789,,,,,,,,
1929.9427,-374.25789,,,,,,,,
1930.0427,-374.64765,,,,,,,,
1930.1427,-374.88151,,,,,,,,
1930.2427,-375.34921,,,,,,,,
1930.3427,-375.58303,,,,,,,,
1930.4427,-375.8169,,,,,,,,
1930.5427,-376.28459,,,,,,,,
1930.6427,-376.83028,,,,,,,,
1930.7424,-377.14209,,,,,,,,
1930.8427,-377.14209,,,,,,,,
1930.9427,-377.06415,,,,,,,,
1931.0427,-377.60982,,,,,,,,
1931.1427,-377.92163,,,,,,,,
1931.2427,-378.38934,,,,,,,,
1931.3427,-378.54521,,,,,,,,
1931.4427,-378.85703,,,,,,,,
1931.5427,-378.77908,,,,,,,,
1931.6427,-379.16888,,,,,,,,
1931.7427,-379.32477,,,,,,,,
1931.8427,-379.4027,,,,,,,,
1931.9427,-379.94835,,,,,,,,
1932.0427,-379.71446,,,,,,,,
1932.1427,-379.55859,,,,,,,,
1932.2427,-380.96171,,,,,,,,
1932.3427,-381.19558,,,,,,,,
1932.4427,-381.27352,,,,,,,,
1932.5427,-381.42941,,,,,,,,
1932.6427,-381.74128,,,,,,,,
1932.7427,-381.9751,,,,,,,,
1932.8427,-382.2869,,,,,,,,
1932.9427,-382.2869,,,,,,,,
1933.0427,-382.44284,,,,,,,,
1933.1427,-382.75464,,,,,,,,
1933.2427,-383.14435,,,,,,,,
1933.3427,-383.4562,,,,,,,,
1933.4427,-383.53416,,,,,,,,
1933.5427,-383.84596,,,,,,,,
1933.6427,-384.00189,,,,,,,,
1933.7427,-384.23572,,,,,,,,
1933.8427,-384.62545,,,,,,,,
1933.9427,-384.78139,,,,,,,,
1934.0427,-385.09319,,,,,,,,
1934.1427,-385.01526,,,,,,,,
1934.2424,-385.32708,,,,,,,,
1934.3427,-385.56091,,,,,,,,
1934.4427,-385.95064,,,,,,,,
1934.5427,-386.10653,,,,,,,,
1934.6427,-386.18451,,,,,,,,
1934.7427,-386.26247,,,,,,,,
1934.8427,-386.88609,,,,,,,,
1934.9427,-386.80814,,,,,,,,
1935.0427,-387.04201,,,,,,,,
1935.1427,-387.04201,,,,,,,,
1935.2427,-387.27583,,,,,,,,
1935.3427,-388.05535,,,,,,,,
1935.4427,-388.05535,,,,,,,,
1935.5427,-388.21126,,,,,,,,
1935.6427,-388.60102,,,,,,,,
1935.7427,-388.75695,,,,,,,,
1935.8427,-388.99077,,,,,,,,
1935.9427,-389.30258,,,,,,,,
1936.0427,-389.22464,,,,,,,,
1936.1427,-389.6144,,,,,,,,
1936.2427,-389.9262,,,,,,,,
1936.3427,-390.16007,,,,,,,,
1936.4427,-390.3939,,,,,,,,
1936.5427,-390.4719,,,,,,,,
1936.6427,-390.70577,,,,,,,,
1936.7427,-390.86163,,,,,,,,
1936.8427,-391.17346,,,,,,,,
1936.9427,-391.32933,,,,,,,,
1937.0427,-391.64115,,,,,,,,
1937.1427,-391.48526,,,,,,,,
1937.2427,-391.64115,,,,,,,,
1937.3427,-391.87502,,,,,,,,
1937.4427,-392.03091,,,,,,,,
1937.5427,-392.34271,,,,,,,,
1937.6427,-392.10884,,,,,,,,
1937.7427,-392.57658,,,,,,,,
1937.8427,-392.65451,,,,,,,,
1937.9427,-392.8104,,,,,,,,
1938.0427,-393.1222,,,,,,,,
1938.1427,-393.27814,,,,,,,,
1938.2427,-393.35607,,,,,,,,
1938.3427,-393.58994,,,,,,,,
1938.4427,-393.82379,,,,,,,,
1938.5427,-394.05766,,,,,,,,
1938.6427,-393.90177,,,,,,,,
1938.7427,-394.29153,,,,,,,,
1938.8427,-394.44739,,,,,,,,
1938.9427,-394.75922,,,,,,,,
1939.0427,-394.91513,,,,,,,,
1939.1427,-395.149,,,,,,,,
1939.2427,-395.30489,,,,,,,,
1939.3427,-395.53871,,,,,,,,
1939.4427,-395.77258,,,,,,,,
1939.5427,-396.00645,,,,,,,,
1939.6427,-396.08441,,,,,,,,
1939.7427,-396.16234,,,,,,,,
1939.8427,-396.31827,,,,,,,,
1939.9427,-396.31827,,,,,,,,
1940.0427,-396.63008,,,,,,,,
1940.1427,-396.55214,,,,,,,,
1940.2427,-396.47414,,,,,,,,
1940.3427,-396.94186,,,,,,,,
1940.4427,-397.17572,,,,,,,,
1940.5427,-397.17572,,,,,,,,
1940.6427,-397.48753,,,,,,,,
1940.7427,-397.40959,,,,,,,,
1940.8427,-397.48753,,,,,,,,
1940.9427,-397.79933,,,,,,,,
1941.0427,-398.0332,,,,,,,,
1941.1427,-398.18909,,,,,,,,
1941.2427,-398.26707,,,,,,,,
1941.3427,-398.57889,,,,,,,,
1941.4427,-398.57889,,,,,,,,
1941.5427,-398.65678,,,,,,,,
1941.6427,-398.9686,,,,,,,,
1941.7427,-399.04658,,,,,,,,
1941.8427,-399.12452,,,,,,,,
1941.9427,-399.28045,,,,,,,,
1942.0427,-399.59221,,,,,,,,
1942.1427,-399.59221,,,,,,,,
1942.2427,-399.82608,,,,,,,,
1942.3427,-399.90403,,,,,,,,
1942.4427,-399.98201,,,,,,,,
1942.5427,-400.29381,,,,,,,,
1942.6427,-400.52766,,,,,,,,
1942.7427,-400.52766,,,,,,,,
1942.8427,-400.60559,,,,,,,,
1942.9427,-400.68353,,,,,,,,
1943.0427,-400.60559,,,,,,,,
1943.1427,-400.83946,,,,,,,,
1943.2427,-400.9174,,,,,,,,
1943.3427,-400.9174,,,,,,,,
1943.4427,-401.07329,,,,,,,,
1943.5427,-401.22922,,,,,,,,
1943.6427,-401.38509,,,,,,,,
1943.7427,-401.54102,,,,,,,,
1943.8427,-401.77489,,,,,,,,
1943.9427,-401.61896,,,,,,,,
1944.0427,-401.77489,,,,,,,,
1944.1427,-402.00876,,,,,,,,
1944.2427,-402.08667,,,,,,,,
1944.3427,-402.32054,,,,,,,,
1944.4427,-402.24258,,,,,,,,
1944.5427,-402.63234,,,,,,,,
1944.6427,-402.78823,,,,,,,,
1944.7427,-403.02215,,,,,,,,
1944.8427,-403.10003,,,,,,,,
1944.9427,-403.10003,,,,,,,,
1945.0427,-403.17801,,,,,,,,
1945.1427,-403.3339,,,,,,,,
1945.2427,-403.72371,,,,,,,,
1945.3427,-403.56777,,,,,,,,
1945.4427,-403.56777,,,,,,,,
1945.5427,-403.64571,,,,,,,,
1945.6427,-403.72371,,,,,,,,
1945.7427,-403.8016,,,,,,,,
1945.8427,-403.8016,,,,,,,,
1945.9427,-403.8796,,,,,,,,
1946.0427,-404.03546,,,,,,,,
1946.1427,-404.11347,,,,,,,,
1946.2427,-404.1914,,,,,,,,
1946.3427,-404.26933,,,,,,,,
1946.4427,-404.42527,,,,,,,,
1946.5427,-404.42527,,,,,,,,
1946.6427,-404.50316,,,,,,,,
1946.7427,-404.58116,,,,,,,,
1946.8427,-404.81498,,,,,,,,
1946.9427,-405.04885,,,,,,,,
1947.0427,-404.97094,,,,,,,,
1947.1427,-405.20476,,,,,,,,
1947.2427,-405.43863,,,,,,,,
1947.3427,-405.36065,,,,,,,,
1947.4427,-405.59452,,,,,,,,
1947.5427,-405.67248,,,,,,,,
1947.6427,-405.75041,,,,,,,,
1947.7427,-405.90634,,,,,,,,
1947.8427,-405.90634,,,,,,,,
1947.9427,-405.98428,,,,,,,,
1948.0427,-405.90634,,,,,,,,
1948.1427,-406.29608,,,,,,,,
1948.2427,-406.37404,,,,,,,,
1948.3427,-406.06221,,,,,,,,
1948.4427,-406.5299,,,,,,,,
1948.5427,-406.37404,,,,,,,,
1948.6427,-406.45202,,,,,,,,
1948.7427,-406.37404,,,,,,,,
1948.8427,-406.5299,,,,,,,,
1948.9427,-406.76377,,,,,,,,
1949.0427,-406.5299,,,,,,,,
1949.1427,-406.76377,,,,,,,,
1949.2427,-406.60791,,,,,,,,
1949.3427,-406.76377,,,,,,,,
1949.4427,-407.0756,,,,,,,,
1949.5427,-406.99764,,,,,,,,
1949.6427,-406.91971,,,,,,,,
1949.7427,-407.15358,,,,,,,,
1949.8427,-407.30947,,,,,,,,
1949.9427,-407.77716,,,,,,,,
1950.0427,-407.54333,,,,,,,,
1950.1427,-407.46536,,,,,,,,
1950.2427,-407.62127,,,,,,,,
1950.3427,-408.16696,,,,,,,,
1950.4427,-407.93309,,,,,,,,
1950.5427,-407.85514,,,,,,,,
1950.6427,-407.93309,,,,,,,,
1950.7427,-408.08896,,,,,,,,
1950.8427,-408.01103,,,,,,,,
1950.9427,-408.16696,,,,,,,,
1951.0427,-408.47872,,,,,,,,
1951.1427,-408.2449,,,,,,,,
1951.2427,-408.32283,,,,,,,,
1951.3427,-408.16696,,,,,,,,
1951.4427,-408.40083,,,,,,,,
1951.5427,-408.47872,,,,,,,,
1951.6427,-408.47872,,,,,,,,
1951.7427,-408.47872,,,,,,,,
1951.8427,-408.40083,,,,,,,,
1951.9427,-408.63465,,,,,,,,
1952.0427,-408.79054,,,,,,,,
1952.1427,-408.86852,,,,,,,,
1952.2427,-409.02441,,,,,,,,
1952.3427,-408.79054,,,,,,,,
1952.4427,-408.32283,,,,,,,,
1952.5427,-409.18028,,,,,,,,
1952.6427,-409.33621,,,,,,,,
1952.7427,-409.41415,,,,,,,,
1952.8427,-409.33621,,,,,,,,
1952.9427,-409.57008,,,,,,,,
1953.0427,-409.57008,,,,,,,,
1953.1427,-409.33621,,,,,,,,
1953.2427,-409.33621,,,,,,,,
1953.3427,-409.4921,,,,,,,,
1953.4427,-409.64802,,,,,,,,
1953.5427,-409.95984,,,,,,,,
1953.6427,-410.03778,,,,,,,,
1953.7427,-409.80391,,,,,,,,
1953.8427,-409.88189,,,,,,,,
1953.9427,-409.88189,,,,,,,,
1954.0427,-409.80391,,,,,,,,
1954.1427,-410.03778,,,,,,,,
1954.2427,-409.80391,,,,,,,,
1954.3427,-409.80391,,,,,,,,
1954.4427,-409.57008,,,,,,,,
1954.5427,-409.64802,,,,,,,,
1954.6427,-410.27164,,,,,,,,
1954.7427,-410.42753,,,,,,,,
1954.8427,-410.42753,,,,,,,,
1954.9427,-410.34958,,,,,,,,
1955.0427,-410.11575,,,,,,,,
1955.1427,-410.11575,,,,,,,,
1955.2427,-410.19366,,,,,,,,
1955.3427,-410.27164,,,,,,,,
1955.4427,-410.34958,,,,,,,,
1955.5427,-410.58345,,,,,,,,
1955.6427,-410.66136,,,,,,,,
1955.7427,-410.66136,,,,,,,,
1955.8427,-410.66136,,,,,,,,
1955.9427,-410.81734,,,,,,,,
1956.0427,-410.9732,,,,,,,,
1956.1427,-410.89523,,,,,,,,
1956.2427,-410.9732,,,,,,,,
1956.3427,-410.89523,,,,,,,,
1956.4427,-410.81734,,,,,,,,
1956.5427,-411.05116,,,,,,,,
1956.6427,-411.12909,,,,,,,,
1956.7427,-411.05116,,,,,,,,
1956.8427,-411.12909,,,,,,,,
1956.9427,-411.05116,,,,,,,,
1957.0427,-410.9732,,,,,,,,
1957.1427,-411.12909,,,,,,,,
1957.2427,-411.28503,,,,,,,,
1957.3427,-410.89523,,,,,,,,
1957.4427,-411.12909,,,,,,,,
1957.5427,-411.12909,,,,,,,,
1957.6427,-411.12909,,,,,,,,
1957.7427,-411.12909,,,,,,,,
1957.8427,-411.12909,,,,,,,,
1957.9427,-411.12909,,,,,,,,
1958.0427,-411.4409,,,,,,,,
1958.1427,-411.4409,,,,,,,,
1958.2427,-411.4409,,,,,,,,
1958.3427,-411.28503,,,,,,,,
1958.4427,-411.59683,,,,,,,,
1958.5427,-411.59683,,,,,,,,
1958.6427,-411.75272,,,,,,,,
1958.7427,-411.75272,,,,,,,,
1958.8427,-411.67477,,,,,,,,
1958.9427,-411.75272,,,,,,,,
1959.0427,-411.59683,,,,,,,,
1959.1427,-411.75272,,,,,,,,
1959.2427,-411.8307,,,,,,,,
1959.3427,-411.8307,,,,,,,,
1959.4427,-411.8307,,,,,,,,
1959.5427,-411.75272,,,,,,,,
1959.6427,-411.98659,,,,,,,,
1959.7427,-411.98659,,,,,,,,
1959.8427,-411.90859,,,,,,,,
1959.9427,-411.8307,,,,,,,,
1960.0427,-411.67477,,,,,,,,
1960.1427,-411.67477,,,,,,,,
1960.2427,-411.59683,,,,,,,,
1960.3427,-411.90859,,,,,,,,
1960.4427,-411.98659,,,,,,,,
1960.5427,-411.98659,,,,,,,,
1960.6427,-411.8307,,,,,,,,
1960.7427,-412.14246,,,,,,,,
1960.8427,-411.90859,,,,,,,,
