time,strain,temp,type,title,max_strain,strain_rate,youngs,poissons
0.2366,1.71E-06,25,cyclic-time-strain,cyclic-time-strain,0.015,4.30E-04,157000,0.3
767.43896,0.00806,,,,,,,,
767.53894,0.00801,,,,,,,,
767.63898,0.00796,,,,,,,,
767.73895,0.00793,,,,,,,,
767.83893,0.0079,,,,,,,,
767.93896,0.00785,,,,,,,,
768.03894,0.0078,,,,,,,,
768.13898,0.00778,,,,,,,,
768.23895,0.00772,,,,,,,,
768.33893,0.00769,,,,,,,,
768.43896,0.00765,,,,,,,,
768.53894,0.0076,,,,,,,,
768.63898,0.00756,,,,,,,,
768.73895,0.00752,,,,,,,,
768.83893,0.00748,,,,,,,,
768.93896,0.00744,,,,,,,,
769.03894,0.00739,,,,,,,,
769.13916,0.00734,,,,,,,,
769.23895,0.00731,,,,,,,,
769.33893,0.00727,,,,,,,,
769.43896,0.00721,,,,,,,,
769.53912,0.00717,,,,,,,,
769.63898,0.00714,,,,,,,,
769.73895,0.0071,,,,,,,,
769.83917,0.00706,,,,,,,,
769.93896,0.00701,,,,,,,,
770.03912,0.00698,,,,,,,,
770.13916,0.00692,,,,,,,,
770.23895,0.00688,,,,,,,,
770.33917,0.00685,,,,,,,,
770.43896,0.00681,,,,,,,,
770.53894,0.00677,,,,,,,,
770.63898,0.00671,,,,,,,,
770.73895,0.00667,,,,,,,,
770.83893,0.00663,,,,,,,,
770.93915,0.00661,,,,,,,,
771.03912,0.00656,,,,,,,,
771.13898,0.00651,,,,,,,,
771.23895,0.00649,,,,,,,,
771.33917,0.00643,,,,,,,,
771.43915,0.0064,,,,,,,,
771.53912,0.00634,,,,,,,,
771.63916,0.0063,,,,,,,,
771.73914,0.00627,,,,,,,,
771.83917,0.00621,,,,,,,,
771.93915,0.00618,,,,,,,,
772.03894,0.00611,,,,,,,,
772.13916,0.00609,,,,,,,,
772.23914,0.00604,,,,,,,,
772.33917,0.00601,,,,,,,,
772.43915,0.00599,,,,,,,,
772.53912,0.00592,,,,,,,,
772.63916,0.0059,,,,,,,,
772.73914,0.00584,,,,,,,,
772.83917,0.00579,,,,,,,,
772.93915,0.00575,,,,,,,,
773.03912,0.00569,,,,,,,,
773.13916,0.00567,,,,,,,,
773.23914,0.00561,,,,,,,,
773.33917,0.00559,,,,,,,,
773.43915,0.00555,,,,,,,,
773.53912,0.00552,,,,,,,,
773.63898,0.00546,,,,,,,,
773.73914,0.00542,,,,,,,,
773.83917,0.0054,,,,,,,,
773.93915,0.00533,,,,,,,,
774.03912,0.0053,,,,,,,,
774.13916,0.00527,,,,,,,,
774.23914,0.00521,,,,,,,,
774.33917,0.00517,,,,,,,,
774.43915,0.00511,,,,,,,,
774.53912,0.00509,,,,,,,,
774.63916,0.00503,,,,,,,,
774.73914,0.00499,,,,,,,,
774.83917,0.00494,,,,,,,,
774.93915,0.0049,,,,,,,,
775.03912,0.00489,,,,,,,,
775.13916,0.00482,,,,,,,,
775.23914,0.00479,,,,,,,,
775.33917,0.00475,,,,,,,,
775.43896,0.00471,,,,,,,,
775.53912,0.00468,,,,,,,,
775.63916,0.00462,,,,,,,,
775.73914,0.00459,,,,,,,,
775.83917,0.00451,,,,,,,,
775.93915,0.00448,,,,,,,,
776.03912,0.00444,,,,,,,,
776.13916,0.00442,,,,,,,,
776.23914,0.00436,,,,,,,,
776.33917,0.00431,,,,,,,,
776.43915,0.00429,,,,,,,,
776.53912,0.00424,,,,,,,,
776.63916,0.0042,,,,,,,,
776.73914,0.00415,,,,,,,,
776.83917,0.00413,,,,,,,,
776.93915,0.00407,,,,,,,,
777.03912,0.00404,,,,,,,,
777.13916,0.00399,,,,,,,,
777.23914,0.00396,,,,,,,,
777.33917,0.00391,,,,,,,,
777.43915,0.00386,,,,,,,,
777.53912,0.00381,,,,,,,,
777.63916,0.00379,,,,,,,,
777.73914,0.00371,,,,,,,,
777.83917,0.00369,,,,,,,,
777.93915,0.00365,,,,,,,,
778.03912,0.00361,,,,,,,,
778.13916,0.00357,,,,,,,,
778.23914,0.00351,,,,,,,,
778.33917,0.00349,,,,,,,,
778.43915,0.00345,,,,,,,,
778.53912,0.00338,,,,,,,,
778.63916,0.00336,,,,,,,,
778.73914,0.00331,,,,,,,,
778.83917,0.00327,,,,,,,,
778.93915,0.00321,,,,,,,,
779.03912,0.0032,,,,,,,,
779.13916,0.00317,,,,,,,,
779.23914,0.00311,,,,,,,,
779.33917,0.00305,,,,,,,,
779.43915,0.00302,,,,,,,,
779.53912,0.00297,,,,,,,,
779.63916,0.00293,,,,,,,,
779.73914,0.00289,,,,,,,,
779.83917,0.00286,,,,,,,,
779.93915,0.00282,,,,,,,,
780.03912,0.00276,,,,,,,,
780.13916,0.0027,,,,,,,,
780.23914,0.00269,,,,,,,,
780.33917,0.00263,,,,,,,,
780.43915,0.00258,,,,,,,,
780.53912,0.00256,,,,,,,,
780.63916,0.00252,,,,,,,,
780.73914,0.00246,,,,,,,,
780.83917,0.00243,,,,,,,,
780.93915,0.00238,,,,,,,,
781.03912,0.00233,,,,,,,,
781.13916,0.00231,,,,,,,,
781.23914,0.00225,,,,,,,,
781.33917,0.00223,,,,,,,,
781.43915,0.00218,,,,,,,,
781.53912,0.00213,,,,,,,,
781.63916,0.00209,,,,,,,,
781.73914,0.00206,,,,,,,,
781.83917,0.00199,,,,,,,,
781.93915,0.00195,,,,,,,,
782.03912,0.00192,,,,,,,,
782.13916,0.0019,,,,,,,,
782.23914,0.00185,,,,,,,,
782.33917,0.0018,,,,,,,,
782.43915,0.00175,,,,,,,,
782.53912,0.00171,,,,,,,,
782.63916,0.00168,,,,,,,,
782.73914,0.00162,,,,,,,,
782.83917,0.00159,,,,,,,,
782.93915,0.00154,,,,,,,,
783.03912,0.0015,,,,,,,,
783.13916,0.00145,,,,,,,,
783.23914,0.00139,,,,,,,,
783.33917,0.00139,,,,,,,,
783.43915,0.00132,,,,,,,,
783.53912,0.00128,,,,,,,,
783.63916,0.00125,,,,,,,,
783.73914,0.0012,,,,,,,,
783.83917,0.00117,,,,,,,,
783.93915,0.00112,,,,,,,,
784.03912,0.00109,,,,,,,,
784.13916,0.00102,,,,,,,,
784.23914,9.80E-04,,,,,,,,
784.33917,9.52E-04,,,,,,,,
784.43915,9.18E-04,,,,,,,,
784.53912,8.90E-04,,,,,,,,
784.63916,8.21E-04,,,,,,,,
784.73914,7.73E-04,,,,,,,,
784.83917,7.45E-04,,,,,,,,
784.93915,6.83E-04,,,,,,,,
785.03912,6.35E-04,,,,,,,,
785.13916,6.22E-04,,,,,,,,
785.23914,5.87E-04,,,,,,,,
785.33917,5.25E-04,,,,,,,,
785.43915,4.70E-04,,,,,,,,
785.53912,4.49E-04,,,,,,,,
785.63916,4.15E-04,,,,,,,,
785.73914,3.60E-04,,,,,,,,
785.83917,3.18E-04,,,,,,,,
785.93915,2.77E-04,,,,,,,,
786.03912,2.29E-04,,,,,,,,
786.13916,1.74E-04,,,,,,,,
786.23914,1.33E-04,,,,,,,,
786.33917,9.81E-05,,,,,,,,
786.43915,4.99E-05,,,,,,,,
786.53912,1.71E-06,,,,,,,,
786.63916,-3.96E-05,,,,,,,,
786.73914,-6.72E-05,,,,,,,,
786.83917,-1.02E-04,,,,,,,,
786.93915,-1.70E-04,,,,,,,,
787.03912,-1.98E-04,,,,,,,,
787.13916,-2.32E-04,,,,,,,,
787.23914,-2.94E-04,,,,,,,,
787.33917,-3.36E-04,,,,,,,,
787.43915,-3.50E-04,,,,,,,,
787.53912,-4.05E-04,,,,,,,,
787.63916,-4.25E-04,,,,,,,,
787.73914,-5.01E-04,,,,,,,,
787.83917,-5.29E-04,,,,,,,,
787.93915,-5.77E-04,,,,,,,,
788.03912,-6.32E-04,,,,,,,,
788.13916,-6.53E-04,,,,,,,,
788.23914,-6.87E-04,,,,,,,,
788.33917,-7.21E-04,,,,,,,,
788.43915,-7.97E-04,,,,,,,,
788.53912,-8.25E-04,,,,,,,,
788.63916,-8.52E-04,,,,,,,,
788.73914,-8.87E-04,,,,,,,,
788.83917,-9.49E-04,,,,,,,,
788.93915,-0.00102,,,,,,,,
789.03912,-0.00103,,,,,,,,
789.13916,-0.00109,,,,,,,,
789.23914,-0.00113,,,,,,,,
789.33917,-0.00116,,,,,,,,
789.43915,-0.00121,,,,,,,,
789.53912,-0.00124,,,,,,,,
789.63916,-0.00131,,,,,,,,
789.73914,-0.00133,,,,,,,,
789.83917,-0.0014,,,,,,,,
789.93915,-0.00142,,,,,,,,
790.03912,-0.00147,,,,,,,,
790.13916,-0.00151,,,,,,,,
790.23914,-0.00155,,,,,,,,
790.33917,-0.00159,,,,,,,,
790.43915,-0.00163,,,,,,,,
790.53912,-0.00167,,,,,,,,
790.63916,-0.00171,,,,,,,,
790.73914,-0.00176,,,,,,,,
790.83917,-0.00182,,,,,,,,
790.93915,-0.00184,,,,,,,,
791.03912,-0.00189,,,,,,,,
791.13916,-0.00195,,,,,,,,
791.23914,-0.00197,,,,,,,,
791.33917,-0.00201,,,,,,,,
791.43915,-0.00206,,,,,,,,
791.53912,-0.00211,,,,,,,,
791.63916,-0.00214,,,,,,,,
791.73914,-0.00218,,,,,,,,
791.83917,-0.00223,,,,,,,,
791.93915,-0.00226,,,,,,,,
792.03912,-0.00233,,,,,,,,
792.13916,-0.00235,,,,,,,,
792.23914,-0.00239,,,,,,,,
792.33917,-0.00244,,,,,,,,
792.43915,-0.00247,,,,,,,,
792.53912,-0.00253,,,,,,,,
792.63916,-0.00256,,,,,,,,
792.73914,-0.00262,,,,,,,,
792.83917,-0.00264,,,,,,,,
792.93915,-0.00269,,,,,,,,
793.03912,-0.00272,,,,,,,,
793.13916,-0.00278,,,,,,,,
793.23914,-0.00283,,,,,,,,
793.33917,-0.00286,,,,,,,,
793.43915,-0.0029,,,,,,,,
793.53912,-0.00295,,,,,,,,
793.63916,-0.00297,,,,,,,,
793.73914,-0.00302,,,,,,,,
793.83917,-0.00306,,,,,,,,
793.93915,-0.00312,,,,,,,,
794.03912,-0.00315,,,,,,,,
794.13916,-0.00321,,,,,,,,
794.23914,-0.00324,,,,,,,,
794.33917,-0.0033,,,,,,,,
794.43915,-0.00333,,,,,,,,
794.53912,-0.00338,,,,,,,,
794.63916,-0.00343,,,,,,,,
794.73914,-0.00343,,,,,,,,
794.83917,-0.0035,,,,,,,,
794.93915,-0.00355,,,,,,,,
795.03912,-0.00361,,,,,,,,
795.13916,-0.00363,,,,,,,,
795.23914,-0.00365,,,,,,,,
795.33917,-0.00371,,,,,,,,
795.43915,-0.00374,,,,,,,,
795.53912,-0.00379,,,,,,,,
795.63916,-0.00384,,,,,,,,
795.73914,-0.00388,,,,,,,,
795.83917,-0.00395,,,,,,,,
795.93915,-0.00395,,,,,,,,
796.03912,-0.00401,,,,,,,,
796.13916,-0.00407,,,,,,,,
796.23914,-0.00412,,,,,,,,
796.33917,-0.00413,,,,,,,,
796.43915,-0.00419,,,,,,,,
796.53912,-0.00422,,,,,,,,
796.63916,-0.00425,,,,,,,,
796.73914,-0.0043,,,,,,,,
796.83917,-0.00434,,,,,,,,
796.93915,-0.00439,,,,,,,,
797.03912,-0.00443,,,,,,,,
797.13916,-0.00447,,,,,,,,
797.23914,-0.00452,,,,,,,,
797.33917,-0.00457,,,,,,,,
797.43915,-0.0046,,,,,,,,
797.53912,-0.00465,,,,,,,,
797.63916,-0.0047,,,,,,,,
797.73914,-0.00473,,,,,,,,
797.83917,-0.00476,,,,,,,,
797.93915,-0.00482,,,,,,,,
798.03912,-0.00487,,,,,,,,
798.13916,-0.00492,,,,,,,,
798.23914,-0.00493,,,,,,,,
798.33917,-0.00496,,,,,,,,
798.43915,-0.00503,,,,,,,,
798.53912,-0.00508,,,,,,,,
798.63916,-0.00511,,,,,,,,
798.73914,-0.00515,,,,,,,,
798.83917,-0.0052,,,,,,,,
798.93915,-0.00524,,,,,,,,
799.03912,-0.00528,,,,,,,,
799.13916,-0.00534,,,,,,,,
799.23914,-0.00538,,,,,,,,
799.33917,-0.00542,,,,,,,,
799.43915,-0.00543,,,,,,,,
799.53912,-0.00548,,,,,,,,
799.63916,-0.00555,,,,,,,,
799.73914,-0.00557,,,,,,,,
799.83917,-0.00562,,,,,,,,
799.93915,-0.00567,,,,,,,,
800.03912,-0.00571,,,,,,,,
800.13916,-0.00574,,,,,,,,
800.23914,-0.00577,,,,,,,,
800.33917,-0.00584,,,,,,,,
800.43915,-0.00588,,,,,,,,
800.53912,-0.00592,,,,,,,,
800.63916,-0.00598,,,,,,,,
800.73914,-0.00599,,,,,,,,
800.83917,-0.00604,,,,,,,,
800.93915,-0.00608,,,,,,,,
801.03912,-0.00614,,,,,,,,
801.13916,-0.00618,,,,,,,,
801.23914,-0.00621,,,,,,,,
801.33917,-0.00626,,,,,,,,
801.43915,-0.00631,,,,,,,,
801.53912,-0.00635,,,,,,,,
801.63916,-0.00639,,,,,,,,
801.73914,-0.00644,,,,,,,,
801.83917,-0.00647,,,,,,,,
801.93915,-0.0065,,,,,,,,
802.03912,-0.00656,,,,,,,,
802.13916,-0.0066,,,,,,,,
802.23914,-0.00665,,,,,,,,
802.33917,-0.00669,,,,,,,,
802.43915,-0.00671,,,,,,,,
802.53912,-0.00675,,,,,,,,
802.63916,-0.00682,,,,,,,,
802.73914,-0.00688,,,,,,,,
802.83917,-0.00691,,,,,,,,
802.93915,-0.00695,,,,,,,,
803.03912,-0.007,,,,,,,,
803.13916,-0.00702,,,,,,,,
803.23914,-0.00706,,,,,,,,
803.33917,-0.0071,,,,,,,,
803.43915,-0.00716,,,,,,,,
803.53912,-0.00719,,,,,,,,
803.63916,-0.00723,,,,,,,,
803.73914,-0.00726,,,,,,,,
803.83917,-0.00731,,,,,,,,
803.93915,-0.00738,,,,,,,,
804.03912,-0.00741,,,,,,,,
804.13916,-0.00746,,,,,,,,
804.23914,-0.00749,,,,,,,,
804.33917,-0.00752,,,,,,,,
804.43915,-0.00755,,,,,,,,
804.53912,-0.00762,,,,,,,,
804.63916,-0.00767,,,,,,,,
804.73914,-0.00769,,,,,,,,
804.83917,-0.00773,,,,,,,,
804.93915,-0.00778,,,,,,,,
805.03912,-0.00783,,,,,,,,
805.13916,-0.00785,,,,,,,,
805.23914,-0.0079,,,,,,,,
805.33917,-0.00794,,,,,,,,
805.43915,-0.00798,,,,,,,,
805.53912,-0.00802,,,,,,,,
805.63916,-0.00809,,,,,,,,
805.73914,-0.00814,,,,,,,,
805.83917,-0.00818,,,,,,,,
805.93915,-0.00821,,,,,,,,
806.03912,-0.00826,,,,,,,,
806.13916,-0.00829,,,,,,,,
806.23914,-0.00832,,,,,,,,
806.33917,-0.00839,,,,,,,,
806.43915,-0.00843,,,,,,,,
806.53912,-0.00847,,,,,,,,
806.63916,-0.0085,,,,,,,,
806.73914,-0.00854,,,,,,,,
806.83917,-0.00859,,,,,,,,
806.93915,-0.00865,,,,,,,,
807.03912,-0.00867,,,,,,,,
807.13916,-0.00871,,,,,,,,
807.23914,-0.00877,,,,,,,,
807.33917,-0.0088,,,,,,,,
807.43915,-0.00883,,,,,,,,
807.53912,-0.00888,,,,,,,,
807.63916,-0.00892,,,,,,,,
807.73914,-0.00897,,,,,,,,
807.83917,-0.00901,,,,,,,,
807.93915,-0.00906,,,,,,,,
808.03912,-0.0091,,,,,,,,
808.13916,-0.00913,,,,,,,,
808.23914,-0.00916,,,,,,,,
808.33917,-0.00921,,,,,,,,
808.43915,-0.00927,,,,,,,,
808.53912,-0.0093,,,,,,,,
808.63916,-0.00936,,,,,,,,
808.73914,-0.00941,,,,,,,,
808.83917,-0.00945,,,,,,,,
808.93915,-0.0095,,,,,,,,
809.03912,-0.0095,,,,,,,,
809.13916,-0.00956,,,,,,,,
809.23914,-0.00961,,,,,,,,
809.33917,-0.00965,,,,,,,,
809.43915,-0.0097,,,,,,,,
809.53912,-0.00972,,,,,,,,
809.63916,-0.00977,,,,,,,,
809.73914,-0.0098,,,,,,,,
809.83917,-0.00988,,,,,,,,
809.93915,-0.00992,,,,,,,,
810.03912,-0.00996,,,,,,,,
810.13916,-0.00998,,,,,,,,
810.23914,-0.01002,,,,,,,,
810.33917,-0.01007,,,,,,,,
810.43915,-0.01013,,,,,,,,
810.53912,-0.01016,,,,,,,,
810.63916,-0.01019,,,,,,,,
810.73914,-0.01023,,,,,,,,
810.83917,-0.01028,,,,,,,,
810.93915,-0.01031,,,,,,,,
811.03912,-0.01037,,,,,,,,
811.13916,-0.01041,,,,,,,,
811.23914,-0.01045,,,,,,,,
811.33917,-0.0105,,,,,,,,
811.43915,-0.01054,,,,,,,,
811.53912,-0.0106,,,,,,,,
811.63916,-0.01062,,,,,,,,
811.73914,-0.01068,,,,,,,,
811.83917,-0.01074,,,,,,,,
811.93915,-0.01076,,,,,,,,
812.03912,-0.0108,,,,,,,,
812.13916,-0.01083,,,,,,,,
812.23914,-0.01089,,,,,,,,
812.33917,-0.01092,,,,,,,,
812.43915,-0.01095,,,,,,,,
812.53912,-0.01098,,,,,,,,
812.63916,-0.01105,,,,,,,,
812.73914,-0.01109,,,,,,,,
812.83917,-0.01113,,,,,,,,
812.93915,-0.01119,,,,,,,,
813.03912,-0.01122,,,,,,,,
813.13916,-0.01124,,,,,,,,
813.23914,-0.01131,,,,,,,,
813.33917,-0.01133,,,,,,,,
813.43915,-0.0114,,,,,,,,
813.53912,-0.01143,,,,,,,,
813.63916,-0.01149,,,,,,,,
813.73914,-0.01151,,,,,,,,
813.83917,-0.01156,,,,,,,,
813.93915,-0.0116,,,,,,,,
814.03912,-0.01164,,,,,,,,
814.13916,-0.0117,,,,,,,,
814.23914,-0.01171,,,,,,,,
814.33917,-0.01177,,,,,,,,
814.43915,-0.01182,,,,,,,,
814.53912,-0.01184,,,,,,,,
814.63916,-0.01192,,,,,,,,
814.73914,-0.01194,,,,,,,,
814.83917,-0.01199,,,,,,,,
814.93915,-0.01202,,,,,,,,
815.03912,-0.01206,,,,,,,,
815.13916,-0.01211,,,,,,,,
815.23914,-0.01215,,,,,,,,
815.33917,-0.01221,,,,,,,,
815.43915,-0.01221,,,,,,,,
815.53912,-0.01227,,,,,,,,
815.63916,-0.01232,,,,,,,,
815.73914,-0.01235,,,,,,,,
815.83917,-0.0124,,,,,,,,
815.93915,-0.01245,,,,,,,,
816.03912,-0.0125,,,,,,,,
816.13916,-0.01253,,,,,,,,
816.23914,-0.01258,,,,,,,,
816.33917,-0.01261,,,,,,,,
816.43915,-0.01265,,,,,,,,
816.53912,-0.01269,,,,,,,,
816.63916,-0.01272,,,,,,,,
816.73914,-0.01279,,,,,,,,
816.83917,-0.01281,,,,,,,,
816.93915,-0.01286,,,,,,,,
817.03912,-0.01293,,,,,,,,
817.13916,-0.01296,,,,,,,,
817.23914,-0.013,,,,,,,,
817.33917,-0.01303,,,,,,,,
817.43915,-0.01308,,,,,,,,
817.53912,-0.01313,,,,,,,,
817.63916,-0.01318,,,,,,,,
817.73914,-0.01321,,,,,,,,
817.83917,-0.01326,,,,,,,,
817.93915,-0.01331,,,,,,,,
818.03912,-0.01333,,,,,,,,
818.13916,-0.01339,,,,,,,,
818.23914,-0.01342,,,,,,,,
818.33917,-0.01347,,,,,,,,
818.43915,-0.01349,,,,,,,,
818.53912,-0.01352,,,,,,,,
818.63916,-0.01358,,,,,,,,
818.73914,-0.01361,,,,,,,,
818.83917,-0.01367,,,,,,,,
818.93915,-0.01371,,,,,,,,
819.03912,-0.01376,,,,,,,,
819.13916,-0.01381,,,,,,,,
819.23914,-0.01382,,,,,,,,
819.33917,-0.01386,,,,,,,,
819.43915,-0.01394,,,,,,,,
819.53912,-0.01396,,,,,,,,
819.63916,-0.01401,,,,,,,,
819.73914,-0.01403,,,,,,,,
819.83917,-0.01411,,,,,,,,
819.93915,-0.01415,,,,,,,,
820.03912,-0.01418,,,,,,,,
820.13916,-0.01425,,,,,,,,
820.23914,-0.01427,,,,,,,,
820.33917,-0.01429,,,,,,,,
820.43915,-0.01435,,,,,,,,
820.53912,-0.01441,,,,,,,,
820.63916,-0.01444,,,,,,,,
820.73914,-0.01446,,,,,,,,
820.83917,-0.01453,,,,,,,,
820.93915,-0.01456,,,,,,,,
821.03912,-0.0146,,,,,,,,
821.13916,-0.01463,,,,,,,,
821.23914,-0.0147,,,,,,,,
821.33917,-0.01475,,,,,,,,
821.43915,-0.01478,,,,,,,,
821.53912,-0.01483,,,,,,,,
821.63916,-0.01482,,,,,,,,
821.73914,-0.01484,,,,,,,,
821.83917,-0.0148,,,,,,,,
821.93915,-0.01478,,,,,,,,
822.03912,-0.01475,,,,,,,,
822.13916,-0.01472,,,,,,,,
822.23914,-0.01467,,,,,,,,
822.33917,-0.01462,,,,,,,,
822.43915,-0.01461,,,,,,,,
822.53912,-0.01456,,,,,,,,
822.63916,-0.01454,,,,,,,,
822.73914,-0.01451,,,,,,,,
822.83917,-0.01445,,,,,,,,
822.93915,-0.0144,,,,,,,,
823.03912,-0.01437,,,,,,,,
823.13916,-0.01436,,,,,,,,
823.23914,-0.01432,,,,,,,,
823.33917,-0.01424,,,,,,,,
823.43915,-0.01423,,,,,,,,
823.53912,-0.01419,,,,,,,,
823.63916,-0.01416,,,,,,,,
823.73914,-0.01412,,,,,,,,
823.83917,-0.0141,,,,,,,,
823.93915,-0.01405,,,,,,,,
824.03912,-0.014,,,,,,,,
824.13916,-0.01395,,,,,,,,
824.23914,-0.0139,,,,,,,,
824.33917,-0.01392,,,,,,,,
824.43915,-0.01386,,,,,,,,
824.53912,-0.01383,,,,,,,,
824.63916,-0.0138,,,,,,,,
824.73914,-0.01373,,,,,,,,
824.83917,-0.01369,,,,,,,,
824.93915,-0.01365,,,,,,,,
825.03912,-0.01362,,,,,,,,
825.13916,-0.0136,,,,,,,,
825.23914,-0.01355,,,,,,,,
825.33917,-0.01351,,,,,,,,
825.43915,-0.01348,,,,,,,,
825.53912,-0.01347,,,,,,,,
825.63916,-0.01341,,,,,,,,
825.73914,-0.01339,,,,,,,,
825.83917,-0.01334,,,,,,,,
825.93915,-0.01328,,,,,,,,
826.03912,-0.01324,,,,,,,,
826.13916,-0.01319,,,,,,,,
826.23914,-0.01319,,,,,,,,
826.33917,-0.01314,,,,,,,,
826.43915,-0.01308,,,,,,,,
826.53912,-0.01308,,,,,,,,
826.63916,-0.01301,,,,,,,,
826.73914,-0.01295,,,,,,,,
826.83917,-0.01293,,,,,,,,
826.93915,-0.01289,,,,,,,,
827.03912,-0.01284,,,,,,,,
827.13916,-0.0128,,,,,,,,
827.23914,-0.01277,,,,,,,,
827.33917,-0.01275,,,,,,,,
827.43915,-0.01272,,,,,,,,
827.53912,-0.01265,,,,,,,,
827.63916,-0.01264,,,,,,,,
827.73914,-0.01259,,,,,,,,
827.83917,-0.01252,,,,,,,,
827.93915,-0.0125,,,,,,,,
828.03912,-0.01248,,,,,,,,
828.13916,-0.01246,,,,,,,,
828.23914,-0.0124,,,,,,,,
828.33917,-0.01239,,,,,,,,
828.43915,-0.01232,,,,,,,,
828.53912,-0.01228,,,,,,,,
828.63916,-0.01223,,,,,,,,
828.73914,-0.0122,,,,,,,,
828.83917,-0.01217,,,,,,,,
828.93915,-0.01211,,,,,,,,
829.03912,-0.01208,,,,,,,,
829.13916,-0.01207,,,,,,,,
829.23914,-0.01201,,,,,,,,
829.33917,-0.01199,,,,,,,,
829.43915,-0.01193,,,,,,,,
829.53912,-0.0119,,,,,,,,
829.63916,-0.01186,,,,,,,,
829.73914,-0.01182,,,,,,,,
829.83917,-0.01177,,,,,,,,
829.93915,-0.01172,,,,,,,,
830.03912,-0.01171,,,,,,,,
830.13916,-0.01166,,,,,,,,
830.23914,-0.0116,,,,,,,,
830.33917,-0.01155,,,,,,,,
830.43915,-0.01151,,,,,,,,
830.53912,-0.01149,,,,,,,,
830.63916,-0.01144,,,,,,,,
830.73914,-0.01142,,,,,,,,
830.83917,-0.01135,,,,,,,,
830.93915,-0.01132,,,,,,,,
831.03912,-0.01129,,,,,,,,
831.13916,-0.01123,,,,,,,,
831.23914,-0.0112,,,,,,,,
831.33917,-0.01116,,,,,,,,
831.43915,-0.01114,,,,,,,,
831.53912,-0.01107,,,,,,,,
831.63916,-0.01104,,,,,,,,
831.73914,-0.01102,,,,,,,,
831.83917,-0.01096,,,,,,,,
831.93915,-0.01093,,,,,,,,
832.03912,-0.01087,,,,,,,,
832.13916,-0.01085,,,,,,,,
832.23914,-0.01078,,,,,,,,
832.33917,-0.01073,,,,,,,,
832.43915,-0.01071,,,,,,,,
832.53912,-0.01068,,,,,,,,
832.63916,-0.01062,,,,,,,,
832.73914,-0.01058,,,,,,,,
832.83917,-0.01054,,,,,,,,
832.93915,-0.01052,,,,,,,,
833.03912,-0.01048,,,,,,,,
833.13916,-0.01041,,,,,,,,
833.23914,-0.01036,,,,,,,,
833.33917,-0.01036,,,,,,,,
833.43915,-0.01029,,,,,,,,
833.53912,-0.01025,,,,,,,,
833.63916,-0.01023,,,,,,,,
833.73914,-0.01019,,,,,,,,
833.83917,-0.01013,,,,,,,,
833.93915,-0.01009,,,,,,,,
834.03912,-0.01006,,,,,,,,
834.13916,-0.01003,,,,,,,,
834.23932,-0.00996,,,,,,,,
834.33917,-0.00992,,,,,,,,
834.43915,-0.00989,,,,,,,,
834.53912,-0.00985,,,,,,,,
834.63916,-0.00979,,,,,,,,
834.73914,-0.00977,,,,,,,,
834.83936,-0.00974,,,,,,,,
834.93915,-0.00969,,,,,,,,
835.03912,-0.00962,,,,,,,,
835.13916,-0.00956,,,,,,,,
835.23932,-0.00956,,,,,,,,
835.33936,-0.00952,,,,,,,,
835.43933,-0.00947,,,,,,,,
835.53912,-0.00944,,,,,,,,
835.63916,-0.00942,,,,,,,,
835.73932,-0.00933,,,,,,,,
835.83936,-0.0093,,,,,,,,
835.93933,-0.00927,,,,,,,,
836.03912,-0.00926,,,,,,,,
836.13934,-0.00918,,,,,,,,
836.23932,-0.00916,,,,,,,,
836.33936,-0.0091,,,,,,,,
836.43933,-0.00908,,,,,,,,
836.53937,-0.00901,,,,,,,,
836.63916,-0.009,,,,,,,,
836.73932,-0.00895,,,,,,,,
836.83936,-0.0089,,,,,,,,
836.93933,-0.00885,,,,,,,,
837.03937,-0.00881,,,,,,,,
837.13934,-0.00879,,,,,,,,
837.23932,-0.00874,,,,,,,,
837.33936,-0.00867,,,,,,,,
837.43933,-0.00865,,,,,,,,
837.53912,-0.00859,,,,,,,,
837.63934,-0.00858,,,,,,,,
837.73932,-0.00852,,,,,,,,
837.83917,-0.0085,,,,,,,,
837.93933,-0.00846,,,,,,,,
838.03937,-0.00841,,,,,,,,
838.13934,-0.00835,,,,,,,,
838.23932,-0.00831,,,,,,,,
838.33936,-0.00828,,,,,,,,
838.43915,-0.00823,,,,,,,,
838.53937,-0.00819,,,,,,,,
838.63934,-0.00815,,,,,,,,
838.73932,-0.00809,,,,,,,,
838.83917,-0.00805,,,,,,,,
838.93933,-0.00802,,,,,,,,
839.03937,-0.00799,,,,,,,,
839.13934,-0.00794,,,,,,,,
839.23932,-0.0079,,,,,,,,
839.33936,-0.00786,,,,,,,,
839.43933,-0.00779,,,,,,,,
839.53937,-0.00778,,,,,,,,
839.63934,-0.00772,,,,,,,,
839.73932,-0.00769,,,,,,,,
839.83917,-0.00765,,,,,,,,
839.93933,-0.0076,,,,,,,,
840.03937,-0.00756,,,,,,,,
840.13916,-0.0075,,,,,,,,
840.23932,-0.00748,,,,,,,,
840.33936,-0.00744,,,,,,,,
840.43933,-0.0074,,,,,,,,
840.53937,-0.00734,,,,,,,,
840.63934,-0.0073,,,,,,,,
840.73932,-0.00727,,,,,,,,
840.83936,-0.00721,,,,,,,,
840.93933,-0.00719,,,,,,,,
841.03937,-0.00714,,,,,,,,
