strain,stress,temp,type,title,max_strain,strain_rate
-0.00649,-311.19484,,,,,
-0.00653,-311.27278,,,,,
-0.00658,-311.27278,,,,,
-0.00662,-311.42869,,,,,
-0.00667,-311.81847,,,,,
-0.00669,-311.81847,,,,,
-0.00676,-311.8964,,,,,
-0.00679,-311.8964,,,,,
-0.00683,-312.13025,,,,,
-0.00689,-312.28616,,,,,
-0.00691,-312.28616,,,,,
-0.00695,-312.36412,,,,,
-0.00699,-312.28616,,,,,
-0.00704,-312.59799,,,,,
-0.00709,-312.83183,,,,,
-0.00713,-313.06568,,,,,
-0.00717,-312.98772,,,,,
-0.00722,-313.14363,,,,,
-0.00726,-313.22159,,,,,
-0.00731,-313.22159,,,,,
-0.00735,-313.53339,,,,,
-0.00737,-312.83183,,,,,
-0.00742,-313.68931,,,,,
-0.00747,-313.3775,,,,,
-0.0075,-313.92315,,,,,
-0.00758,-313.76726,,,,,
-0.00759,-314.07906,,,,,
-0.00765,-313.92315,,,,,
-0.00768,-314.23498,,,,,
-0.0077,-314.23498,,,,,
-0.00775,-314.39087,,,,,
-0.00777,-314.85856,,,,,
-0.00786,-314.46882,,,,,
-0.00789,-314.31293,,,,,
-0.00793,-314.54678,,,,,
-0.00798,-314.62471,,,,,
-0.00802,-314.93654,,,,,
-0.00809,-315.32627,,,,,
-0.00807,-315.17041,,,,,
-0.00815,-315.32627,,,,,
-0.0082,-315.6381,,,,,
-0.00823,-315.6381,,,,,
-0.00826,-315.71603,,,,,
-0.0083,-315.71603,,,,,
-0.00836,-315.87194,,,,,
-0.00838,-316.10581,,,,,
-0.00843,-315.9499,,,,,
-0.00848,-316.02788,,,,,
-0.00853,-316.10581,,,,,
-0.00857,-315.79401,,,,,
-0.0086,-316.33966,,,,,
-0.00865,-316.5735,,,,,
-0.00869,-316.49557,,,,,
-0.00872,-316.41761,,,,,
-0.00877,-316.33966,,,,,
-0.00881,-316.49557,,,,,
-0.00883,-316.33966,,,,,
-0.00888,-316.88533,,,,,
-0.00896,-316.5735,,,,,
-0.00898,-316.88533,,,,,
-0.00903,-316.80737,,,,,
-0.00908,-316.96329,,,,,
-0.00912,-317.35304,,,,,
-0.00916,-317.27509,,,,,
-0.00919,-317.35304,,,,,
-0.00925,-317.58691,,,,,
-0.00932,-317.43098,,,,,
-0.00934,-317.82076,,,,,
-0.00937,-318.21049,,,,,
-0.0094,-317.89869,,,,,
-0.00945,-317.97665,,,,,
-0.0095,-318.13256,,,,,
-0.00954,-318.36641,,,,,
-0.00959,-318.52232,,,,,
-0.00962,-318.21049,,,,,
-0.00966,-318.60028,,,,,
-0.00967,-318.36641,,,,,
-0.00975,-318.91208,,,,,
-0.00979,-318.91208,,,,,
-0.00983,-318.67821,,,,,
-0.00988,-318.75617,,,,,
-0.00989,-318.67821,,,,,
-0.00996,-318.75617,,,,,
-0.00998,-318.83412,,,,,
-0.01004,-319.14592,,,,,
-0.01008,-318.67821,,,,,
-0.01013,-319.06797,,,,,
-0.01017,-319.30184,,,,,
-0.01021,-319.37979,,,,,
-0.01027,-319.76953,,,,,
-0.0103,-319.61364,,,,,
-0.01035,-319.45775,,,,,
-0.01037,-319.92544,,,,,
-0.01042,-320.15931,,,,,
-0.01047,-319.92544,,,,,
-0.01049,-320.23724,,,,,
-0.01056,-319.92544,,,,,
-0.0106,-320.627,,,,,
-0.01063,-320.31522,,,,,
-0.01069,-320.47109,,,,,
-0.01073,-320.86085,,,,,
-0.01078,-320.93885,,,,,
-0.0108,-320.627,,,,,
-0.01084,-320.627,,,,,
-0.01089,-320.86085,,,,,
-0.01093,-321.17269,,,,,
-0.01096,-320.93885,,,,,
-0.01102,-320.78291,,,,,
-0.01106,-321.32856,,,,,
-0.01109,-320.86085,,,,,
-0.01113,-321.56243,,,,,
-0.0112,-320.93885,,,,,
-0.01122,-321.56243,,,,,
-0.01127,-321.25063,,,,,
-0.01131,-321.64039,,,,,
-0.01135,-321.56243,,,,,
-0.0114,-321.32856,,,,,
-0.01142,-321.64039,,,,,
-0.01146,-321.7963,,,,,
-0.0115,-321.7963,,,,,
-0.01157,-322.1081,,,,,
-0.01159,-322.34195,,,,,
-0.01166,-322.49786,,,,,
-0.0117,-322.4199,,,,,
-0.01174,-322.4199,,,,,
-0.01177,-322.49786,,,,,
-0.0118,-322.4199,,,,,
-0.01186,-322.49786,,,,,
-0.01191,-322.73173,,,,,
-0.01195,-322.88762,,,,,
-0.01197,-322.96557,,,,,
-0.01202,-322.96557,,,,,
-0.01206,-322.88762,,,,,
-0.01211,-322.73173,,,,,
-0.01214,-323.12146,,,,,
-0.01219,-323.27738,,,,,
-0.01222,-322.96557,,,,,
-0.01227,-323.19942,,,,,
-0.01231,-322.96557,,,,,
-0.01233,-323.12146,,,,,
-0.01239,-323.27738,,,,,
-0.01245,-323.51125,,,,,
-0.0125,-323.35531,,,,,
-0.01252,-323.43329,,,,,
-0.01257,-323.66713,,,,,
-0.01261,-323.51125,,,,,
-0.01266,-324.13485,,,,,
-0.0127,-324.21278,,,,,
-0.01276,-323.901,,,,,
-0.01279,-323.97894,,,,,
-0.01283,-324.29076,,,,,
-0.01288,-324.44665,,,,,
-0.01292,-324.60256,,,,,
-0.01295,-324.36872,,,,,
-0.01301,-324.36872,,,,,
-0.01303,-324.60256,,,,,
-0.01308,-324.99232,,,,,
-0.01311,-324.44665,,,,,
-0.01317,-324.99232,,,,,
-0.01319,-324.83641,,,,,
-0.01325,-324.91434,,,,,
-0.0133,-324.99232,,,,,
-0.01332,-325.22619,,,,,
-0.01336,-324.99232,,,,,
-0.0134,-325.07028,,,,,
-0.01346,-325.07028,,,,,
-0.01349,-325.07028,,,,,
-0.01353,-325.30412,,,,,
-0.01356,-325.07028,,,,,
-0.01364,-325.53797,,,,,
-0.01364,-325.77182,,,,,
-0.0137,-325.61593,,,,,
-0.01376,-325.61593,,,,,
-0.01379,-325.77182,,,,,
-0.01382,-325.77182,,,,,
-0.01387,-325.46004,,,,,
-0.01392,-326.08366,,,,,
-0.01396,-326.1616,,,,,
-0.01399,-326.08366,,,,,
-0.01405,-326.4734,,,,,
-0.01409,-326.1616,,,,,
-0.01412,-326.39544,,,,,
-0.01416,-326.86316,,,,,
-0.01421,-327.01907,,,,,
-0.01427,-326.86316,,,,,
-0.01429,-327.01907,,,,,
-0.01434,-326.94111,,,,,
-0.0144,-327.09703,,,,,
-0.01443,-327.17496,,,,,
-0.01446,-326.62929,,,,,
-0.01451,-326.86316,,,,,
-0.01455,-326.86316,,,,,
-0.01459,-327.25292,,,,,
-0.01461,-327.17496,,,,,
-0.01469,-327.01907,,,,,
-0.01472,-327.17496,,,,,
-0.01476,-327.40883,,,,,
-0.01479,-327.25292,,,,,
-0.01485,-327.56472,,,,,
-0.01488,-327.25292,,,,,
-0.01491,-326.1616,,,,,
-0.01492,-321.7963,,,,,
-0.01489,-315.6381,,,,,
-0.01487,-309.40196,,,,,
-0.01483,-302.854,,,,,
-0.0148,-296.22809,,,,,
-0.01476,-289.99195,,,,,
-0.01474,-282.82037,,,,,
-0.0147,-276.66219,,,,,
-0.01465,-269.56856,,,,,
-0.01464,-263.17649,,,,,
-0.01459,-256.39468,,,,,
-0.01454,-249.37905,,,,,
-0.01451,-242.59722,,,,,
-0.01447,-235.6595,,,,,
-0.01443,-228.95566,,,,,
-0.01439,-222.09588,,,,,
-0.01437,-215.39201,,,,,
-0.01432,-208.61022,,,,,
-0.01428,-201.75046,,,,,
-0.01425,-195.04659,,,,,
-0.01421,-188.1089,,,,,
-0.01415,-182.02865,,,,,
-0.01412,-175.24683,,,,,
-0.01409,-168.46501,,,,,
-0.01406,-161.91707,,,,,
-0.01403,-155.36911,,,,,
-0.01401,-149.36683,,,,,
-0.01395,-142.66296,,,,,
-0.01392,-135.95909,,,,,
-0.01388,-129.95681,,,,,
-0.01385,-123.72065,,,,,
-0.0138,-117.87427,,,,,
-0.01376,-112.10584,,,,,
-0.01373,-106.10354,,,,,
-0.01368,-100.10125,,,,,
-0.01366,-94.33281,,,,,
-0.01363,-88.56438,,,,,
-0.01356,-82.48414,,,,,
-0.01352,-76.24799,,,,,
-0.01349,-70.71341,,,,,
-0.01347,-64.94497,,,,,
-0.01341,-60.03401,,,,,
-0.01337,-54.73328,,,,,
-0.01334,-49.1987,,,,,
-0.01329,-43.89797,,,,,
-0.01325,-38.6752,,,,,
-0.01321,-33.29652,,,,,
-0.01319,-28.54146,,,,,
-0.01313,-23.24074,,,,,
-0.0131,-18.71953,,,,,
-0.01308,-13.88651,,,,,
-0.01303,-9.2094,,,,,
-0.01298,-4.92205,,,,,
-0.01295,-0.32289,,,,,
-0.0129,3.96446,,,,,
-0.01288,7.7841,,,,,
-0.01284,11.44783,,,,,
-0.01279,15.34543,,,,,
-0.01276,18.93121,,,,,
-0.01272,23.21856,,,,,
-0.01267,27.50591,,,,,
-0.01266,31.0917,,,,,
-0.01261,35.69086,,,,,
-0.01255,39.74435,,,,,
-0.0125,43.95375,,,,,
-0.01247,48.00725,,,,,
-0.01246,51.74894,,,,,
-0.01238,55.25677,,,,,
-0.01233,58.84255,,,,,
-0.0123,62.19448,,,,,
-0.01226,65.85822,,,,,
-0.01223,68.89834,,,,,
-0.01216,72.32822,,,,,
-0.01214,75.44629,,,,,
-0.01211,78.48642,,,,,
-0.01204,81.83834,,,,,
-0.01202,85.03437,,,,,
-0.01197,87.91859,,,,,
-0.01193,90.56896,,,,,
-0.01189,93.76497,,,,,
-0.01186,96.02558,,,,,
-0.01182,99.2216,,,,,
-0.01178,101.63812,,,,,
-0.01173,104.28848,,,,,
-0.01169,107.17269,,,,,
-0.01166,109.51126,,,,,
-0.01161,112.47342,,,,,
-0.01157,115.12378,,,,,
-0.01153,117.61824,,,,,
-0.01149,120.03475,,,,,
-0.01144,122.45126,,,,,
-0.01141,124.78981,,,,,
-0.01136,127.05042,,,,,
-0.01133,129.07717,,,,,
-0.01126,131.64958,,,,,
-0.01124,133.59836,,,,,
-0.01119,135.70307,,,,,
-0.01116,137.88572,,,,,
-0.01109,140.38019,,,,,
-0.01107,142.01717,,,,,
-0.01104,144.58958,,,,,
-0.01099,146.30452,,,,,
-0.01095,148.48717,,,,,
-0.01089,150.51392,,,,,
-0.01086,152.07296,,,,,
-0.01082,154.09971,,,,,
-0.01079,155.81465,,,,,
-0.01074,157.9973,,,,,
-0.01071,159.86813,,,,,
-0.01065,161.81694,,,,,
-0.01061,163.37598,,,,,
-0.01059,165.16887,,,,,
-0.01053,167.03971,,,,,
-0.01049,168.3649,,,,,
-0.01046,170.23573,,,,,
-0.01041,171.87273,,,,,
-0.01038,173.43176,,,,,
-0.01034,174.83489,,,,,
-0.01029,176.47189,,,,,
-0.01026,178.57659,,,,,
-0.0102,179.90176,,,,,
-0.01015,181.30489,,,,,
-0.01011,182.86394,,,,,
-0.0101,184.26707,,,,,
-0.01005,186.13792,,,,,
-0.00999,187.15127,,,,,
-0.00998,188.71033,,,,,
-0.00991,189.87961,,,,,
-0.00986,191.67251,,,,,
-0.00983,193.23154,,,,,
-0.00978,194.55671,,,,,
-0.00975,196.0378,,,,,
-0.00969,197.20708,,,,,
-0.00967,198.61021,,,,,
-0.00961,199.93539,,,,,
-0.00959,201.41646,,,,,
-0.00952,202.5078,,,,,
-0.0095,204.06686,,,,,
-0.00945,205.00227,,,,,
-0.00941,206.32743,,,,,
-0.00938,207.3408,,,,,
-0.00932,208.8219,,,,,
-0.0093,210.14708,,,,,
-0.00925,210.92661,,,,,
-0.00921,212.25177,,,,,
-0.00917,213.49902,,,,,
-0.00913,214.12264,,,,,
-0.0091,215.4478,,,,,
-0.00903,216.77299,,,,,
-0.00901,217.7084,,,,,
-0.00896,218.64383,,,,,
-0.00891,219.81309,,,,,
-0.00887,220.82649,,,,,
-0.00884,221.68396,,,,,
-0.0088,223.08708,,,,,
-0.00874,224.41227,,,,,
-0.00872,224.95793,,,,,
-0.00867,226.04927,,,,,
-0.00862,227.29646,,,,,
-0.00858,228.30987,,,,,
-0.00853,229.32323,,,,,
-0.0085,230.41455,,,,,
-0.00846,231.42794,,,,,
-0.00841,232.1295,,,,,
-0.00837,233.29877,,,,,
-0.00834,234.00033,,,,,
-0.00828,235.24759,,,,,
-0.00823,236.10506,,,,,
-0.00821,237.1184,,,,,
-0.00816,237.50818,,,,,
-0.0081,239.06721,,,,,
-0.00807,239.69082,,,,,
-0.00804,240.0806,,,,,
-0.00801,241.01603,,,,,
-0.00796,241.95144,,,,,
-0.00792,242.80891,,,,,
-0.00788,243.74432,,,,,
-0.00782,244.4459,,,,,
-0.00779,245.45926,,,,,
-0.00775,246.00493,,,,,
-0.0077,246.62854,,,,,
-0.00765,248.03166,,,,,
-0.00762,248.65529,,,,,
-0.00756,249.35687,,,,,
-0.00755,249.90249,,,,,
-0.0075,250.83797,,,,,
-0.00744,251.92929,,,,,
-0.0074,252.86469,,,,,
-0.00737,253.25443,,,,,
-0.00731,254.18988,,,,,
-0.00727,254.6576,,,,,
-0.00724,255.43709,,,,,
-0.0072,256.60637,,,,,
-0.00715,257.30795,,,,,
-0.00708,257.77566,,,,,
-0.00707,258.24336,,,,,
-0.00702,259.17879,,,,,
-0.007,259.25674,,,,,
-0.00693,260.27013,,,,,
-0.00691,260.97169,,,,,
-0.00686,261.67323,,,,,
-0.00681,262.14096,,,,,
-0.00677,262.68663,,,,,
-0.00672,263.54408,,,,,
-0.0067,264.08976,,,,,
-0.00665,264.71338,,,,,
-0.00661,265.10312,,,,,
-0.00658,265.96059,,,,,
-0.00653,266.66215,,,,,
-0.00646,267.20782,,,,,
-0.00644,267.90941,,,,,
-0.00641,268.3771,,,,,
-0.00637,269.07866,,,,,
-0.00629,269.46844,,,,,
-0.00629,270.32591,,,,,
-0.00622,270.55976,,,,,
-0.00617,271.33928,,,,,
-0.00612,271.72903,,,,,
-0.00611,272.43059,,,,,
-0.00607,273.13216,,,,,
-0.006,273.44398,,,,,
-0.00598,274.22347,,,,,
-0.00593,274.69119,,,,,
-0.0059,275.54866,,,,,
-0.00582,275.86049,,,,,
-0.0058,276.09436,,,,,
-0.00578,276.48409,,,,,
-0.00571,276.95181,,,,,
-0.00568,277.88724,,,,,
-0.00562,278.27697,,,,,
-0.00562,278.66675,,,,,
-0.00556,278.97855,,,,,
-0.0055,279.2124,,,,,
-0.00546,279.91398,,,,,
-0.00542,280.45963,,,,,
-0.00538,280.77146,,,,,
-0.00533,281.16122,,,,,
-0.00533,281.62891,,,,,
-0.00527,281.94073,,,,,
-0.00522,282.79821,,,,,
-0.00517,283.18794,,,,,
-0.00513,283.57772,,,,,
-0.0051,283.96748,,,,,
-0.00503,284.35726,,,,,
-0.005,284.35726,,,,,
-0.00496,284.98082,,,,,
-0.00491,285.91627,,,,,
-0.00488,286.15014,,,,,
-0.00482,286.77375,,,,,
-0.00478,287.1635,,,,,
-0.00474,287.78713,,,,,
-0.0047,287.78713,,,,,
-0.00466,288.41074,,,,,
-0.0046,288.6446,,,,,
-0.00458,289.19023,,,,,
-0.00452,289.65794,,,,,
-0.0045,290.20364,,,,,
-0.00447,290.20364,,,,,
-0.00441,290.59337,,,,,
-0.00438,291.29496,,,,,
-0.00432,291.217,,,,,
-0.00429,291.68469,,,,,
-0.00423,291.91856,,,,,
-0.00419,292.30832,,,,,
-0.00416,292.77603,,,,,
-0.00412,293.00988,,,,,
-0.00406,293.71144,,,,,
-0.00402,293.94529,,,,,
-0.00399,293.94529,,,,,
-0.00394,294.1012,,,,,
-0.0039,294.72483,,,,,
-0.00386,295.11459,,,,,
-0.00381,295.2705,,,,,
-0.00377,295.5823,,,,,
-0.00372,295.81615,,,,,
-0.00368,296.36182,,,,,
-0.00364,296.90749,,,,,
-0.00361,296.98544,,,,,
-0.00356,297.06338,,,,,
-0.00351,297.687,,,,,
-0.0035,297.99881,,,,,
-0.00341,298.38854,,,,,
-0.00338,298.46652,,,,,
-0.00335,298.62241,,,,,
-0.0033,299.16808,,,,,
-0.00328,299.24602,,,,,
-0.00322,299.47988,,,,,
-0.00319,299.71373,,,,,
-0.00315,299.9476,,,,,
-0.00308,300.64916,,,,,
-0.00305,300.41531,,,,,
-0.00301,300.64916,,,,,
-0.00299,300.88301,,,,,
-0.00292,301.19483,,,,,
-0.0029,301.42868,,,,,
-0.00286,301.58459,,,,,
-0.00281,302.28617,,,,,
-0.00275,302.44204,,,,,
-0.0027,302.44204,,,,,
-0.00266,302.90978,,,,,
-0.00263,303.22158,,,,,
-0.00256,303.37749,,,,,
-0.00255,303.61136,,,,,
-0.00249,303.68929,,,,,
-0.00247,304.07905,,,,,
-0.00241,304.39085,,,,,
-0.00238,304.70268,,,,,
-0.00235,305.24833,,,,,
-0.00228,305.32628,,,,,
-0.00225,305.40424,,,,,
-0.0022,305.63809,,,,,
-0.00216,305.71604,,,,,
-0.00211,306.02784,,,,,
-0.00206,305.94989,,,,,
-0.00204,306.7294,,,,,
-0.00199,306.49556,,,,,
-0.00197,306.65145,,,,,
-0.0019,307.04123,,,,,
-0.00186,307.04123,,,,,
-0.00184,306.88532,,,,,
-0.00178,307.19714,,,,,
-0.00175,307.35301,,,,,
-0.00171,307.74279,,,,,
-0.00166,308.13255,,,,,
-0.0016,308.36639,,,,,
-0.00159,308.28846,,,,,
-0.00154,308.91207,,,,,
-0.00147,308.6782,,,,,
-0.00144,308.99002,,,,,
-0.00138,309.22387,,,,,
-0.00135,309.22387,,,,,
-0.00133,309.45774,,,,,
-0.00126,309.84749,,,,,
-0.00124,310.39314,,,,,
-0.00118,310.4711,,,,,
-0.00114,310.23725,,,,,
-0.00108,310.54906,,,,,
-0.00105,310.62701,,,,,
-0.00102,311.17268,,,,,
-9.69E-04,311.01677,,,,,
-9.28E-04,311.25062,,,,,
-8.87E-04,311.48448,,,,,
-8.66E-04,311.79626,,,,,
-8.11E-04,312.03013,,,,,
-7.70E-04,311.79626,,,,,
-7.28E-04,312.03013,,,,,
-6.80E-04,311.9522,,,,,
-6.32E-04,312.03013,,,,,
-5.84E-04,312.34196,,,,,
-5.70E-04,312.34196,,,,,
-5.15E-04,312.5758,,,,,
-4.67E-04,312.49782,,,,,
-4.25E-04,312.73169,,,,,
-3.98E-04,313.12145,,,,,
-3.43E-04,313.3553,,,,,
-2.94E-04,313.3553,,,,,
-2.46E-04,313.43328,,,,,
-2.12E-04,313.82304,,,,,
-1.70E-04,313.82304,,,,,
-1.02E-04,314.05688,,,,,
-8.09E-05,314.05688,,,,,
-3.96E-05,314.68051,,,,,
8.59E-06,314.68051,,,,,
4.30E-05,314.75846,,,,,
8.43E-05,314.91435,,,,,
1.33E-04,315.30411,,,,,
1.67E-04,314.99231,,,,,
2.22E-04,315.22618,,,,,
2.57E-04,315.30411,,,,,
2.91E-04,315.84976,,,,,
3.39E-04,315.84976,,,,,
3.87E-04,315.53798,,,,,
4.08E-04,315.69387,,,,,
4.49E-04,315.77183,,,,,
5.04E-04,316.16159,,,,,
5.53E-04,315.84976,,,,,
5.80E-04,316.00567,,,,,
6.28E-04,316.16159,,,,,
6.70E-04,316.23954,,,,,
7.32E-04,316.6293,,,,,
7.59E-04,316.78519,,,,,
7.94E-04,316.6293,,,,,
8.42E-04,316.6293,,,,,
9.11E-04,317.17495,,,,,
9.31E-04,317.25293,,,,,
9.66E-04,317.40879,,,,,
0.00103,317.33086,,,,,
0.00106,317.56471,,,,,
0.00111,317.64264,,,,,
0.00115,317.64264,,,,,
0.00119,317.79858,,,,,
0.00124,318.34425,,,,,
0.00128,318.26627,,,,,
0.00132,318.73401,,,,,
0.00137,318.42218,,,,,
0.0014,318.50011,,,,,
0.00144,318.81196,,,,,
0.00147,318.88989,,,,,
0.00154,318.73401,,,,,
0.00154,318.88989,,,,,
0.00161,319.27965,,,,,
0.00166,319.27965,,,,,
0.00169,319.27965,,,,,
0.00173,319.2017,,,,,
0.00176,319.04581,,,,,
0.00183,319.27965,,,,,
0.00187,319.51352,,,,,
0.0019,319.59148,,,,,
0.00194,319.59148,,,,,
0.00198,319.82532,,,,,
0.00203,319.90328,,,,,
0.00207,320.13713,,,,,
0.0021,320.13713,,,,,
0.00218,320.44895,,,,,
0.00221,320.29304,,,,,
0.00225,320.60484,,,,,
0.00229,320.52688,,,,,
0.00234,320.6828,,,,,
0.00238,320.6828,,,,,
0.00241,321.22845,,,,,
0.00247,321.30642,,,,,
0.00249,321.22845,,,,,
0.00254,321.38436,,,,,
0.00258,321.30642,,,,,
0.00263,321.6182,,,,,
0.00268,321.38436,,,,,
0.0027,321.38436,,,,,
0.00275,321.69616,,,,,
0.00283,321.77412,,,,,
0.00283,321.77412,,,,,
0.00287,321.54027,,,,,
0.00293,322.1639,,,,,
0.00296,321.85205,,,,,
0.00301,322.1639,,,,,
0.00305,322.1639,,,,,
0.00308,322.00798,,,,,
0.00313,322.31976,,,,,
0.00316,322.24183,,,,,
0.00321,322.47568,,,,,
0.00325,322.31976,,,,,
0.00331,322.70955,,,,,
0.00335,322.70955,,,,,
0.00339,322.86546,,,,,
0.00345,322.94339,,,,,
0.00347,322.86546,,,,,
0.00351,323.33315,,,,,
0.00357,323.56702,,,,,
0.00361,323.41108,,,,,
0.00367,323.87882,,,,,
0.00368,323.48906,,,,,
0.00373,323.64497,,,,,
0.00378,323.64497,,,,,
0.00381,323.95678,,,,,
0.00385,324.19062,,,,,
0.00391,323.80086,,,,,
0.00395,324.26856,,,,,
0.00398,324.11267,,,,,
0.00402,323.95678,,,,,
0.00407,324.11267,,,,,
0.0041,324.26856,,,,,
0.00415,324.11267,,,,,
0.00418,324.03471,,,,,
0.00423,324.34651,,,,,
0.00426,324.42449,,,,,
0.00431,324.89218,,,,,
0.00437,324.50245,,,,,
0.0044,324.58038,,,,,
0.00445,324.73629,,,,,
0.00448,324.73629,,,,,
0.00453,324.97014,,,,,
0.00458,325.12603,,,,,
0.00462,325.20399,,,,,
0.00466,325.35992,,,,,
0.00469,325.59377,,,,,
0.00475,325.6717,,,,,
0.00479,325.35992,,,,,
0.00482,325.74966,,,,,
0.00488,325.74966,,,,,
0.00493,326.06148,,,,,
0.00497,326.13942,,,,,
0.005,325.74966,,,,,
0.00506,325.9835,,,,,
0.0051,326.06148,,,,,
0.00513,325.9835,,,,,
0.00516,326.13942,,,,,
0.00521,326.21739,,,,,
0.00526,326.45124,,,,,
0.00529,326.76302,,,,,
0.00533,326.52917,,,,,
0.00538,326.29533,,,,,
0.00541,326.37326,,,,,
0.00546,326.60713,,,,,
0.0055,326.45124,,,,,
0.00556,326.91895,,,,,
0.00557,326.99689,,,,,
0.00563,326.91895,,,,,
0.00567,326.841,,,,,
0.00572,326.91895,,,,,
0.00576,327.23073,,,,,
0.0058,327.1528,,,,,
0.00586,327.38665,,,,,
0.00589,327.46458,,,,,
0.00594,327.69845,,,,,
0.00597,327.85436,,,,,
0.00603,327.69845,,,,,
0.00606,327.62049,,,,,
0.0061,327.93232,,,,,
0.00615,328.08821,,,,,
0.0062,327.85436,,,,,
0.00623,328.08821,,,,,
0.00627,328.01027,,,,,
0.00631,328.08821,,,,,
0.00634,328.08821,,,,,
0.00639,328.01027,,,,,
0.00641,328.32205,,,,,
0.00648,328.47797,,,,,
0.00651,328.47797,,,,,
0.00656,328.32205,,,,,
0.00659,328.16619,,,,,
0.00663,328.32205,,,,,
0.00667,328.94568,,,,,
0.00673,328.86775,,,,,
0.00676,328.71183,,,,,
0.00681,328.71183,,,,,
0.00687,329.10159,,,,,
0.0069,329.25748,,,,,
0.00694,329.17953,,,,,
0.00701,328.94568,,,,,
0.00702,329.25748,,,,,
0.00709,329.49135,,,,,
0.00712,329.49135,,,,,
0.00717,329.56931,,,,,
0.00722,329.56931,,,,,
0.00724,329.49135,,,,,
0.00728,329.56931,,,,,
0.00732,329.88111,,,,,
0.00737,330.11496,,,,,
0.00741,330.11496,,,,,
0.00746,330.037,,,,,
0.00749,329.95907,,,,,
0.00754,329.88111,,,,,
0.00757,330.19291,,,,,
0.00763,330.27089,,,,,
0.00767,330.11496,,,,,
0.00769,330.11496,,,,,
0.00771,330.27089,,,,,
0.00779,330.34882,,,,,
0.00783,330.34882,,,,,
0.00787,330.42678,,,,,
0.00793,330.58267,,,,,
0.00797,330.58267,,,,,
0.008,330.58267,,,,,
0.00805,330.81652,,,,,
0.00809,330.81652,,,,,
0.00815,331.05036,,,,,
0.00819,330.89447,,,,,
0.0082,331.05036,,,,,
0.00826,331.28423,,,,,
0.00829,331.59606,,,,,
0.00834,331.75195,,,,,
0.0084,331.59606,,,,,
0.00845,331.90786,,,,,
0.0085,331.75195,,,,,
0.0085,331.36221,,,,,
0.00856,331.8299,,,,,
0.00861,331.8299,,,,,
0.00863,331.75195,,,,,
0.00868,331.75195,,,,,
0.00871,331.90786,,,,,
0.00875,332.1417,,,,,
0.00879,332.06377,,,,,
0.00884,332.1417,,,,,
0.00891,332.21968,,,,,
0.00895,332.1417,,,,,
0.00898,332.21968,,,,,
0.00902,332.06377,,,,,
0.00907,332.21968,,,,,
0.00909,332.29762,,,,,
0.00913,332.45353,,,,,
0.00918,332.21968,,,,,
0.00922,332.45353,,,,,
0.00928,332.60942,,,,,
0.00931,332.92124,,,,,
0.00937,333.38894,,,,,
0.00942,332.84329,,,,,
0.00944,333.07713,,,,,
0.00948,333.07713,,,,,
0.00953,333.15509,,,,,
0.00959,333.38894,,,,,
0.0096,333.46689,,,,,
0.00964,333.38894,,,,,
0.00972,333.46689,,,,,
0.00973,333.70076,,,,,
0.00977,333.93461,,,,,
0.00981,333.77872,,,,,
0.00988,333.85665,,,,,
0.0099,333.70076,,,,,
0.00995,333.77872,,,,,
0.00998,333.77872,,,,,
0.01004,333.77872,,,,,
0.01007,334.0905,,,,,
0.0101,333.93461,,,,,
0.01016,333.77872,,,,,
0.01019,333.77872,,,,,
0.01023,333.93461,,,,,
0.01028,334.24641,,,,,
0.01033,334.24641,,,,,
0.01037,334.4023,,,,,
0.0104,334.63617,,,,,
0.01045,334.55823,,,,,
0.01051,334.48028,,,,,
0.01055,334.71412,,,,,
0.01059,334.71412,,,,,
0.01063,334.79208,,,,,
0.01068,335.10388,,,,,
0.0107,334.79208,,,,,
0.01076,335.41571,,,,,
0.01081,335.10388,,,,,
0.01084,335.10388,,,,,
0.01088,335.41571,,,,,
0.01092,335.18184,,,,,
0.01097,335.33775,,,,,
0.01102,335.5716,,,,,
0.01105,335.5716,,,,,
0.01108,335.41571,,,,,
0.01113,335.49364,,,,,
0.01117,335.5716,,,,,
0.01121,335.33775,,,,,
0.01125,335.5716,,,,,
0.01131,335.5716,,,,,
0.01135,335.72749,,,,,
0.01137,335.8834,,,,,
0.01143,335.80544,,,,,
0.01147,336.27318,,,,,
0.01152,335.8834,,,,,
0.01156,336.35111,,,,,
0.01161,335.8834,,,,,
0.01163,336.03931,,,,,
0.01167,336.1952,,,,,
0.01173,336.11727,,,,,
0.01177,336.50703,,,,,
0.0118,336.74087,,,,,
0.01184,336.81881,,,,,
0.0119,336.74087,,,,,
0.01194,337.13065,,,,,
0.01198,337.05267,,,,,
0.01202,336.89678,,,,,
0.01205,337.13065,,,,,
0.0121,337.20859,,,,,
0.01215,337.20859,,,,,
0.01218,337.44243,,,,,
0.01223,337.59834,,,,,
0.01229,337.20859,,,,,
0.01232,337.20859,,,,,
0.01234,337.20859,,,,,
0.0124,337.20859,,,,,
0.01245,337.67628,,,,,
0.01249,337.67628,,,,,
0.01251,337.52037,,,,,
0.01256,337.52037,,,,,
0.01261,337.83221,,,,,
0.01263,337.3645,,,,,
0.01269,337.44243,,,,,
0.01274,337.83221,,,,,
0.01279,337.67628,,,,,
0.01283,337.83221,,,,,
0.01287,338.14399,,,,,
0.01291,338.45582,,,,,
0.01296,338.14399,,,,,
0.013,338.37786,,,,,
