strain,stress,temp,type,title,medium,strain_rate,youngs,poissons
0.114096248,322.359336,,,,,,,
0.114123013,322.367964,,,,,,,
0.114149777,322.376592,,,,,,,
0.11417654,322.38522,,,,,,,
0.114203303,322.393848,,,,,,,
0.114230065,322.402476,,,,,,,
0.114256826,322.411104,,,,,,,
0.114274666,322.416856,,,,,,,
0.114301426,322.425484,,,,,,,
0.114354944,322.44274,,,,,,,
0.114381702,322.451368,,,,,,,
0.114408459,322.347875,,,,,,,
0.114435216,322.3565,,,,,,,
0.114461971,322.365125,,,,,,,
0.114488726,322.37375,,,,,,,
0.114515481,322.382375,,,,,,,
0.114542234,322.391,,,,,,,
0.114568987,322.399625,,,,,,,
0.114613574,322.414,,,,,,,
0.114640325,322.422625,,,,,,,
0.114667075,322.3191,,,,,,,
0.114693825,322.327722,,,,,,,
0.114720573,322.336344,,,,,,,
0.114747321,322.344966,,,,,,,
0.114774069,322.353588,,,,,,,
0.114800815,322.36221,,,,,,,
0.114827561,322.370832,,,,,,,
0.114881051,322.388076,,,,,,,
0.11489888,322.393824,,,,,,,
0.114925624,322.402446,,,,,,,
0.114952366,322.411068,,,,,,,
0.114979108,322.307505,,,,,,,
0.11500585,322.428312,,,,,,,
0.11503259,322.436934,,,,,,,
0.11505933,322.445556,,,,,,,
0.115086069,322.341981,,,,,,,
0.115139545,322.359219,,,,,,,
0.115166282,322.367838,,,,,,,
0.115193018,322.376457,,,,,,,
0.115210842,322.382203,,,,,,,
0.115237577,322.390822,,,,,,,
0.115264311,322.399441,,,,,,,
0.115291044,322.40806,,,,,,,
0.115317777,322.416679,,,,,,,
0.115371241,322.433917,,,,,,,
0.115397971,322.442536,,,,,,,
0.115424701,322.451155,,,,,,,
0.115451431,322.459774,,,,,,,
0.115478159,322.468393,,,,,,,
0.115504887,322.477012,,,,,,,
0.115531614,322.485631,,,,,,,
0.115549432,322.491377,,,,,,,
0.115576158,322.499996,,,,,,,
0.115602883,322.39636,,,,,,,
0.115656331,322.413592,,,,,,,
0.115683054,322.422208,,,,,,,
0.115709777,322.430824,,,,,,,
0.115736498,322.43944,,,,,,,
0.115763219,322.448056,,,,,,,
0.11578994,322.456672,,,,,,,
0.115816659,322.465288,,,,,,,
0.115843378,322.473904,,,,,,,
0.11586119,322.479648,,,,,,,
0.115914625,322.49688,,,,,,,
0.115941341,322.505496,,,,,,,
0.115968056,322.514112,,,,,,,
0.115994771,322.522728,,,,,,,
0.116021485,322.531344,,,,,,,
0.116048198,322.53996,,,,,,,
0.116074911,322.548576,,,,,,,
0.116101623,322.557192,,,,,,,
0.116128334,322.565808,,,,,,,
0.116172851,322.580168,,,,,,,
0.11619956,322.588784,,,,,,,
0.116226269,322.5974,,,,,,,
0.116252977,322.606016,,,,,,,
0.116279684,322.614632,,,,,,,
0.11630639,322.623248,,,,,,,
0.116333096,322.631864,,,,,,,
0.116359801,322.64048,,,,,,,
0.116386505,322.649096,,,,,,,
0.116439912,322.666328,,,,,,,
0.116466614,322.674944,,,,,,,
0.116484415,322.680688,,,,,,,
0.116511116,322.689304,,,,,,,
0.116537816,322.69792,,,,,,,
0.116564516,322.706536,,,,,,,
0.116591215,322.715152,,,,,,,
0.116617913,322.723768,,,,,,,
0.116671307,322.628625,,,,,,,
0.116698003,322.749616,,,,,,,
0.116724698,322.758232,,,,,,,
0.116751393,322.654464,,,,,,,
0.116778086,322.663077,,,,,,,
0.116795882,322.668819,,,,,,,
0.116822575,322.789824,,,,,,,
0.116849266,322.686045,,,,,,,
0.116875958,322.694658,,,,,,,
0.116902648,322.703271,,,,,,,
0.116956027,322.720497,,,,,,,
0.116982715,322.84152,,,,,,,
0.117009403,322.737723,,,,,,,
0.11703609,322.746336,,,,,,,
0.117062776,322.867368,,,,,,,
0.117089462,322.763562,,,,,,,
0.117107252,322.769304,,,,,,,
0.117133936,322.777917,,,,,,,
0.11716062,322.78653,,,,,,,
0.117213985,322.803756,,,,,,,
0.117240666,322.812369,,,,,,,
0.117267347,322.820982,,,,,,,
0.117294027,322.829595,,,,,,,
0.117320707,322.838208,,,,,,,
0.117347385,322.846821,,,,,,,
0.117374063,322.967888,,,,,,,
0.11740074,322.864047,,,,,,,
0.117427417,322.87266,,,,,,,
0.117445201,322.878402,,,,,,,
0.117498551,322.895628,,,,,,,
0.117525225,322.904241,,,,,,,
0.117551898,323.025328,,,,,,,
0.11757857,323.033944,,,,,,,
0.117605242,323.04256,,,,,,,
0.117631913,322.938693,,,,,,,
0.117658583,322.947306,,,,,,,
0.117685253,322.955919,,,,,,,
0.117711922,322.964532,,,,,,,
0.11773859,323.08564,,,,,,,
0.117783036,323.1,,,,,,,
0.117809702,322.996113,,,,,,,
0.117836368,323.004726,,,,,,,
0.117863032,323.013339,,,,,,,
0.117889697,323.021952,,,,,,,
0.11791636,323.14308,,,,,,,
0.117943023,323.039178,,,,,,,
0.117969685,323.047791,,,,,,,
0.118023007,323.065017,,,,,,,
0.118049667,323.07363,,,,,,,
0.11806744,323.079372,,,,,,,
0.118094098,323.087985,,,,,,,
0.118120756,323.096598,,,,,,,
0.118147414,323.105211,,,,,,,
0.11817407,323.113824,,,,,,,
0.118200726,323.122437,,,,,,,
0.118227381,323.13105,,,,,,,
0.11828069,323.148276,,,,,,,
0.118307343,323.156889,,,,,,,
0.118333995,323.165502,,,,,,,
0.118360647,323.174115,,,,,,,
0.118378414,323.179857,,,,,,,
0.118405064,323.18847,,,,,,,
0.118431714,323.197083,,,,,,,
0.118458363,323.205696,,,,,,,
0.118511659,323.67325,,,,,,,
0.118538306,323.56929,,,,,,,
0.118564952,323.577912,,,,,,,
0.118591598,323.586534,,,,,,,
0.118618242,323.595156,,,,,,,
0.118644886,323.603778,,,,,,,
0.11867153,323.6124,,,,,,,
0.118689292,323.618148,,,,,,,
0.118715934,323.62677,,,,,,,
0.118769216,323.644014,,,,,,,
0.118795856,323.652636,,,,,,,
0.118822495,323.548641,,,,,,,
0.118849134,323.55726,,,,,,,
0.118875772,323.565879,,,,,,,
0.118902409,323.687124,,,,,,,
0.118929045,323.583117,,,,,,,
0.118955681,323.591736,,,,,,,
0.119008951,323.608974,,,,,,,
0.119026706,323.61472,,,,,,,
0.11905334,323.623339,,,,,,,
0.119079972,323.519312,,,,,,,
0.119106604,323.527928,,,,,,,
0.119133235,323.536544,,,,,,,
0.119159865,323.54516,,,,,,,
0.119186495,323.553776,,,,,,,
0.119213124,323.562392,,,,,,,
0.119266379,323.579624,,,,,,,
0.119293006,323.58824,,,,,,,
0.119319632,323.596856,,,,,,,
0.119337383,323.6026,,,,,,,
0.119364007,323.611216,,,,,,,
0.119390632,323.619832,,,,,,,
0.119417255,323.628448,,,,,,,
0.119443878,323.637064,,,,,,,
0.1194705,323.64568,,,,,,,
0.119497121,323.654296,,,,,,,
0.119550362,323.558829,,,,,,,
0.119576981,323.567442,,,,,,,
0.1196036,323.576055,,,,,,,
0.119630217,323.584668,,,,,,,
0.119647962,323.59041,,,,,,,
0.119674579,323.599023,,,,,,,
0.119701195,323.607636,,,,,,,
0.11972781,323.616249,,,,,,,
0.119781038,323.633475,,,,,,,
0.119807651,323.642088,,,,,,,
0.119834264,323.650701,,,,,,,
0.119860875,323.659314,,,,,,,
0.119887486,323.55519,,,,,,,
0.119914097,323.5638,,,,,,,
0.119940706,323.685153,,,,,,,
0.119958446,323.690895,,,,,,,
0.119985054,323.699508,,,,,,,
0.120011662,323.708121,,,,,,,
0.120064875,323.725347,,,,,,,
0.12009148,323.6212,,,,,,,
0.120118085,323.62981,,,,,,,
0.120144689,323.63842,,,,,,,
0.120171293,323.64703,,,,,,,
0.120197895,323.768412,,,,,,,
0.120224497,323.66425,,,,,,,
0.120251099,323.785638,,,,,,,
0.120268832,323.6786,,,,,,,
0.120322032,323.69582,,,,,,,
0.120348631,323.70443,,,,,,,
0.120375229,323.71304,,,,,,,
0.120401826,323.72165,,,,,,,
0.120428422,323.73026,,,,,,,
0.120455018,323.73887,,,,,,,
0.120481613,323.74748,,,,,,,
0.120508208,323.75609,,,,,,,
0.120561395,323.77331,,,,,,,
0.120587987,323.78192,,,,,,,
0.120605715,323.78766,,,,,,,
0.120632306,323.79627,,,,,,,
0.120658896,323.80488,,,,,,,
0.120685486,323.81349,,,,,,,
0.120712075,323.8221,,,,,,,
0.120738663,323.83071,,,,,,,
0.120791838,323.735091,,,,,,,
0.120818424,323.743698,,,,,,,
0.12084501,323.86515,,,,,,,
0.120871594,323.760912,,,,,,,
0.120898179,323.769519,,,,,,,
0.120915901,323.775257,,,,,,,
0.120942484,323.783864,,,,,,,
0.120969066,323.792471,,,,,,,
0.121022228,323.809685,,,,,,,
0.121048808,323.818292,,,,,,,
0.121075388,323.826899,,,,,,,
0.121101966,323.835506,,,,,,,
0.121128544,323.844113,,,,,,,
0.121155122,323.85272,,,,,,,
0.121181698,323.861327,,,,,,,
0.121208274,323.869934,,,,,,,
0.121225991,323.875672,,,,,,,
0.121252565,323.884279,,,,,,,
0.121305713,323.901493,,,,,,,
0.121332285,323.9101,,,,,,,
0.121358857,323.918707,,,,,,,
0.121385428,323.927314,,,,,,,
0.121411999,323.935921,,,,,,,
0.121438568,323.944528,,,,,,,
0.121465137,323.953135,,,,,,,
0.121491706,323.961742,,,,,,,
0.121518273,323.970349,,,,,,,
0.121562551,323.984694,,,,,,,
0.121589117,323.993301,,,,,,,
0.121615682,324.001908,,,,,,,
0.121642246,324.010515,,,,,,,
0.12166881,324.019122,,,,,,,
0.121695372,324.027729,,,,,,,
0.121721935,324.036336,,,,,,,
0.121748496,324.044943,,,,,,,
0.121775057,324.05355,,,,,,,
0.121828176,324.070764,,,,,,,
0.121845882,324.076502,,,,,,,
0.12187244,324.085109,,,,,,,
0.121898998,324.093716,,,,,,,
0.121925555,324.102323,,,,,,,
0.121952111,324.11093,,,,,,,
0.121978666,324.119537,,,,,,,
0.122005221,324.128144,,,,,,,
0.122031775,324.136751,,,,,,,
0.122084881,324.153965,,,,,,,
0.122111432,324.162572,,,,,,,
0.122137984,324.171179,,,,,,,
0.122155684,324.176917,,,,,,,
0.122182234,324.185524,,,,,,,
0.122208783,324.194131,,,,,,,
0.122235332,324.202738,,,,,,,
0.12226188,324.211345,,,,,,,
0.122314973,324.228559,,,,,,,
0.122341519,324.237166,,,,,,,
0.122368064,324.245773,,,,,,,
0.122394608,324.25438,,,,,,,
0.122421152,324.262987,,,,,,,
0.122447695,324.271594,,,,,,,
0.122474237,324.280201,,,,,,,
0.122491931,324.285939,,,,,,,
0.122518472,324.181512,,,,,,,
0.122571552,324.31176,,,,,,,
0.122598091,324.320367,,,,,,,
0.12262463,324.328974,,,,,,,
0.122651167,324.224532,,,,,,,
0.122677704,324.233136,,,,,,,
0.12270424,324.354795,,,,,,,
0.122730775,324.363402,,,,,,,
0.12275731,324.258948,,,,,,,
0.122783844,324.267552,,,,,,,
0.122801533,324.386354,,,,,,,
0.122854598,324.290496,,,,,,,
0.122881129,324.412175,,,,,,,
0.122881129,324.2991,,,,,,,
0.12293419,324.316308,,,,,,,
0.122960719,324.324912,,,,,,,
0.122987248,324.333516,,,,,,,
0.123013776,324.34212,,,,,,,
0.12306683,324.359328,,,,,,,
0.123093355,324.367932,,,,,,,
0.123111039,324.373668,,,,,,,
0.123137563,324.382272,,,,,,,
0.123164087,324.277769,,,,,,,
0.123190611,324.39948,,,,,,,
0.123217133,324.294971,,,,,,,
0.123243655,324.303572,,,,,,,
0.123270176,324.312173,,,,,,,
0.123296696,324.320774,,,,,,,
0.123349735,324.337976,,,,,,,
0.123376253,324.346577,,,,,,,
0.123402771,324.355178,,,,,,,
0.123420449,324.360912,,,,,,,
0.123446965,324.369513,,,,,,,
0.123473481,324.378114,,,,,,,
0.123499996,324.386715,,,,,,,
0.12352651,324.395316,,,,,,,
0.123553024,324.403917,,,,,,,
0.123579537,324.412518,,,,,,,
0.12363256,324.42972,,,,,,,
0.123659071,324.438321,,,,,,,
0.123685581,324.333756,,,,,,,
0.123712091,324.342354,,,,,,,
0.123729763,324.348086,,,,,,,
0.123756271,324.356684,,,,,,,
0.123782779,324.365282,,,,,,,
0.123809286,324.37388,,,,,,,
0.123835792,324.382478,,,,,,,
0.123888802,324.399674,,,,,,,
0.123915306,324.408272,,,,,,,
0.123915306,324.408272,,,,,,,
0.123968312,324.425468,,,,,,,
0.123994814,324.434066,,,,,,,
0.124021315,324.442664,,,,,,,
0.124047815,324.451262,,,,,,,
0.124091981,324.465592,,,,,,,
0.12411848,324.47419,,,,,,,
0.124144978,324.482788,,,,,,,
0.124171475,324.491386,,,,,,,
0.124197971,324.499984,,,,,,,
0.124224467,324.508582,,,,,,,
0.124250962,324.51718,,,,,,,
0.124277457,324.412545,,,,,,,
0.12430395,324.42114,,,,,,,
0.124330443,324.429735,,,,,,,
0.124374597,324.44406,,,,,,,
0.124401088,324.452655,,,,,,,
0.124427578,324.46125,,,,,,,
0.124454068,324.469845,,,,,,,
0.124480557,324.47844,,,,,,,
0.124507045,324.487035,,,,,,,
0.124533533,324.49563,,,,,,,
0.12456002,324.504225,,,,,,,
0.124586506,324.51282,,,,,,,
0.124639476,324.53001,,,,,,,
0.124665961,324.538605,,,,,,,
0.124683616,324.544335,,,,,,,
0.124710099,324.55293,,,,,,,
0.124736581,324.561525,,,,,,,
0.124763063,324.57012,,,,,,,
0.124789544,324.578715,,,,,,,
0.124816024,324.58731,,,,,,,
0.124842503,324.595905,,,,,,,
0.12489546,324.613095,,,,,,,
0.124921937,324.62169,,,,,,,
0.124948414,324.630285,,,,,,,
0.12497489,324.63888,,,,,,,
0.12499254,324.64461,,,,,,,
0.125019015,324.653205,,,,,,,
0.125045489,324.6618,,,,,,,
0.125071962,324.670395,,,,,,,
0.125098435,324.67899,,,,,,,
0.125124907,324.687585,,,,,,,
0.125177849,324.704775,,,,,,,
0.125204319,324.71337,,,,,,,
0.125230788,324.721965,,,,,,,
0.125257256,325.070592,,,,,,,
0.125283724,325.079196,,,,,,,
0.125301369,325.084932,,,,,,,
0.125327835,324.980184,,,,,,,
0.125380766,324.997386,,,,,,,
0.125407231,325.005987,,,,,,,
0.125433695,325.014588,,,,,,,
0.125460158,325.023189,,,,,,,
0.12548662,325.03179,,,,,,,
0.125513082,324.927018,,,,,,,
0.125539543,325.048992,,,,,,,
0.125566003,324.944214,,,,,,,
0.125592463,324.952812,,,,,,,
0.125610102,324.958544,,,,,,,
0.125663018,324.97574,,,,,,,
0.125689475,324.984338,,,,,,,
0.125715931,324.992936,,,,,,,
0.125742387,325.001534,,,,,,,
0.125768842,325.010132,,,,,,,
0.125795296,325.01873,,,,,,,
0.12582175,325.027328,,,,,,,
0.125848202,324.922515,,,,,,,
0.125901106,325.053122,,,,,,,
0.125927557,324.9483,,,,,,,
0.12594519,325.067452,,,,,,,
0.12597164,324.962625,,,,,,,
0.125998088,324.97122,,,,,,,
0.126024537,325.093246,,,,,,,
0.126050984,324.98841,,,,,,,
0.126077431,324.997005,,,,,,,
0.126103877,325.0056,,,,,,,
0.126130322,325.014195,,,,,,,
0.126156767,325.02279,,,,,,,
0.126209654,325.03998,,,,,,,
0.126236097,325.048575,,,,,,,
0.126253725,325.054305,,,,,,,
0.126280166,325.0629,,,,,,,
0.126306607,325.071495,,,,,,,
0.126333047,325.08009,,,,,,,
0.126359486,325.088685,,,,,,,
0.126385924,325.09728,,,,,,,
0.1264388,325.11447,,,,,,,
0.126465236,325.123065,,,,,,,
0.126491672,325.13166,,,,,,,
0.126518107,325.140255,,,,,,,
0.126544541,325.14885,,,,,,,
0.126562164,325.15458,,,,,,,
0.126588597,325.163175,,,,,,,
0.12661503,325.17177,,,,,,,
0.126641461,325.180365,,,,,,,
0.126667893,325.18896,,,,,,,
0.126694323,325.084048,,,,,,,
0.126747182,325.101232,,,,,,,
0.12677361,325.109824,,,,,,,
0.126800038,325.118416,,,,,,,
0.126826465,325.127008,,,,,,,
0.126852891,325.1356,,,,,,,
0.126870508,325.141328,,,,,,,
0.126896933,325.14992,,,,,,,
0.126923358,325.158512,,,,,,,
0.126949781,325.167104,,,,,,,
0.127002627,325.184288,,,,,,,
0.127029048,325.19288,,,,,,,
0.127055469,325.201472,,,,,,,
0.127081889,325.210064,,,,,,,
0.127108309,325.218656,,,,,,,
0.127134728,325.227248,,,,,,,
0.127161146,325.12228,,,,,,,
0.127178757,325.128006,,,,,,,
0.127205174,325.136595,,,,,,,
0.12723159,325.145184,,,,,,,
0.127284421,325.162362,,,,,,,
0.127310835,325.170951,,,,,,,
0.127337248,325.17954,,,,,,,
0.127363661,325.188129,,,,,,,
0.127390073,325.196718,,,,,,,
0.127416485,325.205307,,,,,,,
0.127442895,325.213896,,,,,,,
0.127469305,325.10889,,,,,,,
0.127495715,325.231074,,,,,,,
0.12751332,325.1232,,,,,,,
0.127566136,325.140372,,,,,,,
0.127592543,325.148958,,,,,,,
0.127618949,325.157544,,,,,,,
0.127645354,325.16613,,,,,,,
0.127671758,325.174716,,,,,,,
0.127698162,325.183302,,,,,,,
0.127724566,325.191888,,,,,,,
0.12777737,325.20906,,,,,,,
0.127803771,325.104013,,,,,,,
0.127821371,325.109735,,,,,,,
0.127847771,325.118318,,,,,,,
0.127874171,325.126901,,,,,,,
0.127900569,325.135484,,,,,,,
0.127926967,325.144067,,,,,,,
0.127953364,325.15265,,,,,,,
0.127979761,325.161233,,,,,,,
0.128032552,325.06474,,,,,,,
0.128058946,325.07332,,,,,,,
0.12808534,325.0819,,,,,,,
0.128111733,325.09048,,,,,,,
0.128129328,325.0962,,,,,,,
0.12815572,325.10478,,,,,,,
0.128182111,325.11336,,,,,,,
0.128208501,325.12194,,,,,,,
0.128234891,325.13052,,,,,,,
0.12826128,325.1391,,,,,,,
0.128314056,325.15626,,,,,,,
0.128340443,325.051146,,,,,,,
0.128366829,325.059723,,,,,,,
0.128393215,325.182,,,,,,,
0.1284196,325.076877,,,,,,,
0.128437189,325.082595,,,,,,,
0.128463573,325.091172,,,,,,,
0.128516338,325.108326,,,,,,,
0.12854272,325.116903,,,,,,,
0.128569101,325.12548,,,,,,,
0.128595481,325.020334,,,,,,,
0.128621861,325.028908,,,,,,,
0.128648239,325.037482,,,,,,,
0.128674618,325.046056,,,,,,,
0.128700995,325.05463,,,,,,,
0.128727372,325.063204,,,,,,,
0.128744956,325.06892,,,,,,,
0.128797706,325.086068,,,,,,,
0.128824081,325.094642,,,,,,,
0.128850454,325.103216,,,,,,,
0.128876827,324.998035,,,,,,,
0.128903199,325.120364,,,,,,,
0.12892957,325.015177,,,,,,,
0.128955941,325.023748,,,,,,,
0.128982311,325.032319,,,,,,,
0.129008681,325.04089,,,,,,,
0.129035049,325.049461,,,,,,,
0.129078995,325.063746,,,,,,,
0.129105362,325.072317,,,,,,,
0.129131728,325.080888,,,,,,,
0.129158094,324.975672,,,,,,,
0.129184458,324.98424,,,,,,,
0.129210822,324.992808,,,,,,,
0.129237186,325.001376,,,,,,,
0.129263548,325.009944,,,,,,,
0.12928991,325.018512,,,,,,,
0.129316271,325.02708,,,,,,,
0.129368992,325.044216,,,,,,,
0.129386565,325.049928,,,,,,,
0.129412923,325.058496,,,,,,,
0.129439281,324.953245,,,,,,,
0.129465639,324.96181,,,,,,,
0.129491995,324.970375,,,,,,,
0.129518351,324.97894,,,,,,,
0.129544706,324.987505,,,,,,,
0.129571061,324.99607,,,,,,,
0.129597415,325.004635,,,,,,,
0.12965012,324.907922,,,,,,,
0.129676472,325.03033,,,,,,,
0.129694039,324.922192,,,,,,,
0.12972039,324.930754,,,,,,,
0.12974674,324.939316,,,,,,,
0.129773089,324.947878,,,,,,,
0.129825785,324.965002,,,,,,,
0.129852132,324.859698,,,,,,,
0.129878479,324.868257,,,,,,,
0.129904825,324.876816,,,,,,,
0.12993117,324.885375,,,,,,,
0.129957514,324.893934,,,,,,,
0.129983858,324.902493,,,,,,,
0.13000142,324.908199,,,,,,,
0.130027762,324.802872,,,,,,,
0.130054104,324.811428,,,,,,,
0.130106785,324.82854,,,,,,,
0.130133125,324.837096,,,,,,,
0.130159464,324.845652,,,,,,,
0.130185802,324.740304,,,,,,,
0.13021214,324.748857,,,,,,,
0.130238477,324.75741,,,,,,,
0.130264813,324.879876,,,,,,,
0.130291149,324.774516,,,,,,,
0.130308705,324.780218,,,,,,,
0.13033504,324.788771,,,,,,,
0.130387706,324.805877,,,,,,,
0.130414039,324.81443,,,,,,,
0.13044037,324.70905,,,,,,,
0.130466701,324.7176,,,,,,,
0.130493031,324.72615,,,,,,,
0.130519361,324.7347,,,,,,,
0.13054569,324.74325,,,,,,,
0.130572018,324.7518,,,,,,,
0.130598345,324.76035,,,,,,,
0.130642223,324.660644,,,,,,,
0.130668549,324.669191,,,,,,,
0.130694874,324.677738,,,,,,,
0.130721198,324.686285,,,,,,,
0.130747521,324.694832,,,,,,,
0.130773844,324.703379,,,,,,,
0.130800166,324.711926,,,,,,,
0.130826488,324.606496,,,,,,,
0.130852808,324.61504,,,,,,,
0.130879128,324.623584,,,,,,,
0.130931767,324.640672,,,,,,,
0.130949312,324.646368,,,,,,,
0.130975629,324.540918,,,,,,,
0.131001946,324.663456,,,,,,,
0.131028262,324.558,,,,,,,
0.131054578,324.566541,,,,,,,
0.131080893,324.575082,,,,,,,
0.131107207,324.583623,,,,,,,
0.13113352,324.478152,,,,,,,
0.131186145,324.495228,,,,,,,
0.131212456,324.503766,,,,,,,
0.131238767,324.512304,,,,,,,
0.131256307,324.517996,,,,,,,
0.131282616,324.526534,,,,,,,
0.131308925,324.42104,,,,,,,
0.131335233,324.429575,,,,,,,
0.13136154,324.43811,,,,,,,
0.131387847,324.446645,,,,,,,
0.131414153,324.45518,,,,,,,
0.131466763,324.47225,,,,,,,
0.131493067,324.366732,,,,,,,
0.13151937,324.375264,,,,,,,
0.131545672,324.383796,,,,,,,
0.131563207,324.389484,,,,,,,
0.131589508,324.398016,,,,,,,
0.131615809,324.406548,,,,,,,
0.131642109,324.41508,,,,,,,
0.131668408,324.309539,,,,,,,
0.131694707,324.318068,,,,,,,
0.131721005,324.326597,,,,,,,
0.131773599,324.343655,,,,,,,
0.131799894,324.352184,,,,,,,
0.13182619,324.246622,,,,,,,
0.13182619,324.246622,,,,,,,
0.131870013,324.260832,,,,,,,
0.131896307,324.269358,,,,,,,
0.131922599,324.277884,,,,,,,
0.131948891,324.28641,,,,,,,
0.131975182,324.180828,,,,,,,
0.132001473,324.189351,,,,,,,
0.132054052,324.206397,,,,,,,
0.13208034,324.21492,,,,,,,
0.132106628,324.223443,,,,,,,
0.132132915,324.11784,,,,,,,
0.132159202,324.12636,,,,,,,
0.132176725,324.13204,,,,,,,
0.132203011,324.14056,,,,,,,
0.132229295,324.14908,,,,,,,
0.132255579,324.1576,,,,,,,
0.132281862,324.16612,,,,,,,
0.132308145,324.17464,,,,,,,
0.132334427,324.069011,,,,,,,
0.132386988,324.086045,,,,,,,
0.132413268,324.094562,,,,,,,
0.132439547,324.103079,,,,,,,
0.132465825,324.111596,,,,,,,
0.132483344,324.117274,,,,,,,
0.132509621,324.011622,,,,,,,
0.132535897,324.020136,,,,,,,
0.132562173,324.02865,,,,,,,
0.132588448,324.037164,,,,,,,
0.132614723,324.045678,,,,,,,
0.132640996,324.054192,,,,,,,
0.132667269,324.062706,,,,,,,
0.132693542,324.07122,,,,,,,
0.132746084,324.088248,,,,,,,
0.132772355,324.096762,,,,,,,
0.132772355,323.982563,,,,,,,
0.132816137,323.996748,,,,,,,
0.132842405,324.005259,,,,,,,
0.132868673,324.01377,,,,,,,
0.13289494,324.022281,,,,,,,
0.132921206,323.916576,,,,,,,
0.132947472,323.925084,,,,,,,
0.132973737,324.047814,,,,,,,
0.133000001,323.9421,,,,,,,
0.133026265,323.950608,,,,,,,
0.13307879,323.967624,,,,,,,
0.133105052,323.976132,,,,,,,
0.133122559,323.981804,,,,,,,
0.133148819,323.990312,,,,,,,
0.133175079,323.99882,,,,,,,
0.133201338,324.007328,,,,,,,
0.133227596,324.015836,,,,,,,
0.133253854,324.024344,,,,,,,
0.133280111,324.032852,,,,,,,
0.133306367,324.04136,,,,,,,
0.133332623,323.935605,,,,,,,
0.133385132,324.066884,,,,,,,
0.133411385,323.96112,,,,,,,
0.133428887,324.081064,,,,,,,
0.13345514,324.089572,,,,,,,
0.133481391,323.9838,,,,,,,
0.133507642,323.992305,,,,,,,
0.133533893,324.00081,,,,,,,
0.133560142,324.009315,,,,,,,
0.133586391,323.903528,,,,,,,
0.133612639,323.91203,,,,,,,
0.133638887,323.920532,,,,,,,
0.133665134,323.929034,,,,,,,
0.133717625,323.946038,,,,,,,
0.133735122,323.951706,,,,,,,
0.133761366,324.303144,,,,,,,
0.13378761,324.311655,,,,,,,
0.133813853,324.320166,,,,,,,
0.133840095,324.214356,,,,,,,
0.133866337,324.222864,,,,,,,
0.133892577,324.231372,,,,,,,
0.133918818,324.23988,,,,,,,
0.133971296,324.256896,,,,,,,
0.133997534,324.265404,,,,,,,
0.134023771,324.273912,,,,,,,
0.134041263,324.279584,,,,,,,
0.134067499,324.288092,,,,,,,
0.134093734,324.2966,,,,,,,
0.134119969,324.305108,,,,,,,
0.134146204,324.313616,,,,,,,
0.134172437,324.322124,,,,,,,
0.13419867,324.330632,,,,,,,
0.134251134,324.23328,,,,,,,
0.134251134,324.23328,,,,,,,
0.134303594,324.135916,,,,,,,
0.134329824,324.258795,,,,,,,
0.134356052,324.15292,,,,,,,
0.134373538,324.158588,,,,,,,
0.134399765,324.16709,,,,,,,
0.134425992,324.28998,,,,,,,
0.134452219,324.184094,,,,,,,
0.134478444,324.192596,,,,,,,
0.134504669,324.201098,,,,,,,
0.134530893,324.2096,,,,,,,
0.134583339,324.226604,,,,,,,
0.134609561,324.120697,,,,,,,
0.134635783,324.129196,,,,,,,
0.134662003,324.137695,,,,,,,
0.134679483,324.143361,,,,,,,
0.134705703,324.15186,,,,,,,
0.134731922,324.160359,,,,,,,
0.13475814,324.168858,,,,,,,
0.134784357,324.177357,,,,,,,
0.134810574,324.185856,,,,,,,
0.134863006,324.088416,,,,,,,
0.13488922,324.096912,,,,,,,
0.134915434,324.219852,,,,,,,
0.134941648,324.113904,,,,,,,
0.13496786,324.1224,,,,,,,
0.134985335,324.128064,,,,,,,
0.135011547,324.13656,,,,,,,
0.135037757,324.145056,,,,,,,
0.135063968,324.153552,,,,,,,
0.135090177,324.162048,,,,,,,
0.135116386,324.170544,,,,,,,
0.135142594,324.17904,,,,,,,
0.135195008,324.196032,,,,,,,
0.135221214,324.090049,,,,,,,
0.135247419,324.098542,,,,,,,
0.135273624,324.107035,,,,,,,
0.135291093,324.112697,,,,,,,
